epoch,train_loss,dev_loss
0,1.4762225366337212,1.3453700878158992
10,1.500227370106985,1.4647127171375356
20,1.2205344249291135,1.1902040581655526
30,1.0866151439861,1.0654033444372721
40,1.0440769281337468,1.0253373211778436
50,1.0317149073945544,1.0138631386971344
60,1.026395827333668,1.0091251654243485
70,1.0264023947723968,1.009803735196604
80,1.0212531648622913,1.0049728361208017
90,1.0198684829765128,1.0041024589970207
100,1.0174582441074858,1.002044020581488
110,1.018341298485062,1.0029383265646903
120,1.0135223236759834,0.998152111100974
130,1.0136762413327036,0.9985938801543103
140,1.0131039114428146,0.9980766270219914
150,1.0126024349478024,0.9976265811644376
160,1.0116368191695744,0.9966477898171251
170,1.011143378525521,0.9961772109070882
180,1.0105925457781006,0.9957558208893096
190,1.0103116842652013,0.9955127743387894
200,1.01030592788459,0.9956223759909796
210,1.010392419600745,0.995805048259489
220,1.0096291442857024,0.9950386916107874
230,1.0088578495761813,0.9940085028858756
240,1.0089659613081459,0.9942454570278004
250,1.008626494723338,0.993874175160054
260,1.0098696677807892,0.9954304331175897
270,1.008837991853749,0.9943481185190541
280,1.0094327828911958,0.9951305515359155
290,1.0086814919969394,0.9942797230196424
300,1.007739196770038,0.9932762549062276
310,1.0072384117797426,0.9926251193519395
320,1.0072162952349417,0.9926697324629885
330,1.0072167385969193,0.992738954576268
340,1.0073006006788783,0.9928317132329736
350,1.0072735218971018,0.9928015343922447
360,1.0069138574350458,0.992398704294359
370,1.0069291837794845,0.992526559069594
380,1.006477024753957,0.992045865734825
390,1.0070252116427325,0.9925934670246921
400,1.0067493215985268,0.9923665613895833
