epoch,train_loss,dev_loss
0,1.134838180766554,1.1154048941167123
10,0.9975718374615743,0.9840340794009031
20,0.9813859187949754,0.9677603900456908
30,0.9714641073965461,0.958808848119529
40,0.966990027268547,0.9550960300659259
50,0.9869977608090224,0.9761360137854854
60,0.9667480251298011,0.9551804364256873
70,0.9637602206875757,0.9522373843718458
80,0.9630291159201133,0.9515431687550637
90,0.962629601772645,0.9510429392272035
100,0.9632491029950296,0.951956246329182
110,0.9617452447308633,0.9503758202789023
120,0.9627408946590224,0.9515439817036231
130,0.9616159395310437,0.9504049803483023
140,0.9611042498038177,0.9497222596184149
150,0.961266706723361,0.950126374006787
160,0.9610527851005899,0.9497079413813768
170,0.9602449955986453,0.9489996977098243
180,0.96081327318171,0.9495123828535307
190,0.9598855389752456,0.9487551476568546
200,0.9606582240471329,0.9496913505475902
210,0.959719127731225,0.9486828343572805
220,0.9594325247735448,0.9483397945743219
230,0.9591292946287391,0.9480364606085341
240,0.9592073628270549,0.9482284233393553
250,0.9588462234140755,0.9478130287289226
260,0.9597586674280664,0.948662205074032
270,0.9586890514576615,0.9476603391180373
280,0.9584960566999318,0.9475518690751374
290,0.959568034452919,0.9487850773717255
300,0.9582268565137058,0.9475135541794263
310,0.9590636609222277,0.948333400807973
320,0.9580254205303053,0.9473226480117848
330,0.9578339203475366,0.9471349005755634
340,0.9579704753670913,0.9473070159625596
350,0.9578482017401954,0.9473710357037292
360,0.9574759152645178,0.9469864712726905
370,0.9576012280302135,0.9472238828663877
380,0.9578441360372366,0.9475489280545527
390,0.957546041429779,0.947305546049666
400,0.9571093350858291,0.9469013727226369
410,0.9570557545064414,0.9469812394340725
420,0.9568158949752413,0.9467632776650489
430,0.9570497239160384,0.947021884265763
440,0.9566313535537219,0.9467845257991101
450,0.956583681089081,0.946818924289012
460,0.9566059944350938,0.9468611403609821
470,0.9567624203202859,0.9471359882996385
480,0.9563510804051495,0.946785248423128
490,0.9563937997988977,0.9468660610064035
500,0.9562679176051183,0.9467989489970997
510,0.9561212616186527,0.946733758328949
520,0.9560600354647393,0.9467244402268633
530,0.9559702587333102,0.9467978119785294
540,0.9559702072560988,0.946861487072256
550,0.9559886255039073,0.9470257959940339
560,0.9560127771000052,0.9470600292586167
570,0.9558188990035279,0.946919124102198
580,0.9558138104994318,0.9470051607462661
590,0.9557418996198322,0.9470058868252362
600,0.9557255172083697,0.9470586356017472
610,0.9557168634538358,0.9470562425643451
620,0.955598491452539,0.9469513054557117
630,0.9555574289969246,0.9470699789813244
640,0.9554780156216695,0.9471796434651226
650,0.9555476023186568,0.9471898791900424
660,0.9555495542928226,0.9471585405500796
670,0.9554169530177163,0.9472493005542666
680,0.9553454201882947,0.9472306925730396
690,0.9553678267836584,0.9473349761461746
700,0.9553337172739822,0.9473638676449555
710,0.955347228397996,0.9473983319636856
720,0.9553166789098861,0.947440048673575
730,0.9552674059063436,0.9473795299233307
740,0.9551862848839424,0.9474120076186661
750,0.9552011176367942,0.9474919022756173
760,0.9552353956731474,0.9474587186532113
770,0.9551316108915564,0.9474603324949009
780,0.9550957684988631,0.9475406271998237
790,0.9553778016820952,0.9475399302259876
800,0.9551974539414141,0.9474183777185835
