epoch,train_loss,dev_loss
0,1.0270623201354367,1.0101868854244522
10,0.9697132666502611,0.9565135010121257
20,0.9665048357976768,0.9533899686051942
30,0.9649947632506709,0.9521396538440403
40,0.9638495977488943,0.9513213279281536
50,0.9629354317060306,0.950644151394082
60,0.9643025787737951,0.9521710497038021
70,0.9618578253261536,0.950151304708315
80,0.9602954667919903,0.9487992948177683
90,0.9596615434875727,0.9483385917980085
100,0.9588518535062724,0.9475471361777912
110,0.9581283814772442,0.947115316871546
120,0.9579176660099544,0.9470487351413068
130,0.9571309967057283,0.946421805779217
140,0.9564834688493267,0.9459297690101153
150,0.9562887477560357,0.9458436517704027
160,0.9558347030490864,0.945585468278529
170,0.955407542794515,0.945200156459989
180,0.9558526335954581,0.9459157521445678
190,0.9550618521021973,0.9455198804619042
200,0.9541937920223977,0.9448370159520123
210,0.9544841583808965,0.9453915841914531
220,0.9541176616456625,0.9451868049430643
230,0.9533121628977713,0.9450086112028493
240,0.9528882285018381,0.9448321839693022
250,0.9529024176914982,0.9451424610766442
260,0.9523691839634789,0.9452855549990755
270,0.9521099051544345,0.9451674084459314
280,0.9517641687964071,0.9454247893167912
290,0.9516728448984648,0.9455644338499898
300,0.9511025250341135,0.9454096365869418
310,0.9510181160046645,0.9456189982543741
320,0.9510211855337947,0.9459846453406281
330,0.9508210097520585,0.9461605696580964
340,0.9509779669875256,0.9466386189762361
350,0.9496510990408072,0.9460118235137942
