epoch,train_loss,dev_loss
0,1.1580043985928465,1.127862571468475
10,0.9853371521413197,0.9709076725054526
20,0.9760467033920205,0.963057594879339
30,0.9738641373358915,0.9617757234593776
40,0.9713272986118092,0.9593835168967216
50,0.9706099869785236,0.9589370747390179
60,0.9686707831830941,0.9572729145150277
70,0.9686617946118246,0.9572165043676429
80,0.9677838636514396,0.9564137000482892
90,0.9659561639399853,0.9545934033155636
100,0.9659931331220283,0.9546941555168398
110,0.9660127951605673,0.9547438849366023
120,0.9651286370788368,0.9539771788604918
130,0.9639934421992588,0.9528976982276867
140,0.9634614482194304,0.9524843508836399
150,0.9629998130375625,0.9520549282463255
160,0.9653097630159616,0.9541303134025566
170,0.9625994486307172,0.9516868346349721
180,0.9623327640216659,0.9515430000077159
190,0.9620305198047695,0.9512696561710857
200,0.9619628123613514,0.9511938505664038
210,0.9616411198078064,0.950975153496272
220,0.9615440287535033,0.950875668182589
230,0.9619349659235191,0.9513414898931086
240,0.9624984812442312,0.9520348592561687
250,0.9607603281332333,0.9504016258774586
260,0.960720037656318,0.9503712989274959
270,0.9608005885550055,0.9505731846520307
280,0.9597262890350396,0.9495949582625236
290,0.9600827113255426,0.9500337874753357
300,0.9596896513621849,0.94970732451204
310,0.959176352178346,0.9493607541428656
320,0.9592385322571482,0.9495829814686768
330,0.9590987840867391,0.9495391065036245
340,0.9596333062453125,0.9501681772865603
350,0.959344583831805,0.9499630871256288
360,0.958504201219222,0.9492994037372148
370,0.9585271302241214,0.9494938532452138
380,0.9585710717088086,0.9495902741952389
390,0.9577623575158527,0.948895131614505
400,0.957911899813991,0.9491116107305424
410,0.9581258498343271,0.9496335650808051
420,0.9580446678213398,0.949535194873018
430,0.9574580576406475,0.9490794206554787
440,0.9572746204596599,0.948902490286912
450,0.957145183516518,0.9490368880378596
460,0.9568948555017097,0.948873940158795
470,0.9569293469620224,0.9489784200366421
480,0.957342494178355,0.9494799371587145
490,0.9572734839882555,0.9494333444785349
500,0.9568649412823188,0.9492188793734615
510,0.9569495595767944,0.9492841458945295
520,0.9565206302312261,0.9489569900207979
530,0.9567107852343257,0.9494140125330772
540,0.9565333298978509,0.9494741290807504
550,0.9563939602231036,0.9493831965785738
560,0.9562212221477913,0.9492818047777319
570,0.9563774434151338,0.9493273150722751
