ts_recv,price,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,weighted_mid,rv_60s,ret_60s
2025-08-19 08:01:00+00:00,642.71,642.66,642.71,300,192,642.690487804878,5.2171005579133475e-08,0.00020276487984838276
2025-08-19 08:02:00+00:00,642.85,642.8,642.85,100,99,642.8251256281407,2.3469982759855944e-08,-0.00015216532264672455
2025-08-19 08:03:00+00:00,642.71,642.71,642.76,300,300,642.735,3.520839468745662e-08,0.00011825311391455706
2025-08-19 08:04:00+00:00,642.77,642.79,642.82,27,101,642.796328125,1.1461853081141048e-08,-3.267577145749101e-05
2025-08-19 08:05:00+00:00,642.77,642.74,642.79,300,100,642.7775,4.235437346315587e-08,-9.007782630854333e-05
2025-08-19 08:06:00+00:00,642.7,642.68,642.73,130,130,642.7049999999999,1.9771441795503553e-08,-0.00020767617950412376
2025-08-19 08:07:00+00:00,642.6,642.58,642.6,15,34,642.5861224489796,1.9935253502389502e-08,4.010270687770934e-05
2025-08-19 08:08:00+00:00,642.6,642.6,642.64,55,130,642.6118918918919,2.037439620652366e-08,-7.466224795860121e-05
2025-08-19 08:09:00+00:00,642.58,642.54,642.58,110,74,642.5639130434784,1.5261805538730155e-08,3.1541273917135015e-05
2025-08-19 08:10:00+00:00,642.6,642.58,642.61,34,210,642.5841803278689,1.2092672525522857e-08,-0.00015505341770571945
2025-08-19 08:11:00+00:00,642.5,642.48,642.52,110,310,642.4904761904762,1.798208082723117e-08,-0.0001459587229601933
2025-08-19 08:12:00+00:00,642.37,642.32,642.38,210,110,642.359375,3.1400049044929204e-08,-2.6670475283152584e-05
2025-08-19 08:13:00+00:00,642.4,642.36,642.41,120,320,642.3736363636364,1.6152663984122034e-08,7.034405401706856e-05
2025-08-19 08:14:00+00:00,642.4,642.38,642.44,220,120,642.4188235294118,6.920930805460436e-09,5.808799508755236e-05
2025-08-19 08:15:00+00:00,642.42,642.45,642.49,42,120,642.4603703703704,2.772559712541835e-08,-1.3016566539181262e-05
2025-08-19 08:16:00+00:00,642.44,642.44,642.47,42,120,642.4477777777778,5.541683074463198e-09,6.107143738742771e-05
2025-08-19 08:17:00+00:00,642.49,642.45,642.5,342,120,642.487012987013,9.742571291973588e-09,-0.00016519523645641687
2025-08-19 08:18:00+00:00,642.38,642.38,642.4,10,218,642.3808771929824,7.48618378721016e-09,3.382962264475431e-05
2025-08-19 08:19:00+00:00,642.4,642.4,642.42,18,120,642.4026086956521,1.5587318226496876e-08,0.00010461138263284653
2025-08-19 08:20:00+00:00,642.46,642.45,642.5,210,320,642.4698113207547,3.782132239736707e-08,-5.158943424898865e-05
2025-08-19 08:21:00+00:00,642.44,642.43,642.47,110,220,642.4433333333333,2.3391350883884737e-08,0.00021532602435536674
2025-08-19 08:22:00+00:00,642.57,642.55,642.6,120,220,642.5676470588236,8.379605992943396e-09,2.9751619746720692e-05
2025-08-19 08:23:00+00:00,642.54,642.55,642.62,120,220,642.5747058823529,1.0531487922606097e-08,2.4715994910273764e-05
2025-08-19 08:24:00+00:00,642.63,642.58,642.64,220,220,642.61,1.3743045440949555e-08,6.621931107897439e-07
2025-08-19 08:25:00+00:00,642.64,642.59,642.65,320,720,642.6084615384616,2.0966042733878875e-09,3.880220058971595e-05
2025-08-19 08:26:00+00:00,642.64,642.63,642.65,21,127,642.6328378378378,1.388940659500694e-08,4.40002757997604e-05
2025-08-19 08:27:00+00:00,642.65,642.62,642.68,320,120,642.6636363636363,8.292726385210835e-09,2.6038514997717144e-05
2025-08-19 08:28:00+00:00,642.7,642.68,642.72,120,120,642.7,9.32846219076902e-09,4.468868203355569e-05
2025-08-19 08:29:00+00:00,642.71,642.68,642.72,320,120,642.709090909091,3.5672888788076563e-09,5.58714532234994e-05
2025-08-19 08:30:00+00:00,642.77,642.74,642.85,100,100,642.795,1.2284442413441782e-08,-3.831944181542646e-05
2025-08-19 08:31:00+00:00,642.74,642.7,642.75,320,320,642.725,4.7484775540610455e-09,7.721807479210696e-05
2025-08-19 08:32:00+00:00,642.73,642.75,642.79,120,120,642.77,2.911571122916875e-09,-6.589128487088924e-05
2025-08-19 08:33:00+00:00,642.74,642.71,642.76,120,220,642.7276470588235,5.2777952095489484e-09,6.58956268184685e-05
2025-08-19 08:34:00+00:00,642.77,642.75,642.79,120,120,642.77,3.21157706678712e-09,-5.222440676821982e-05
2025-08-19 08:35:00+00:00,642.77,642.72,642.76,41,107,642.7310810810811,3.892722509351175e-09,-5.1261377976508093e-05
2025-08-19 08:36:00+00:00,642.71,642.67,642.71,370,120,642.7002040816326,1.0437572576163073e-08,-8.962423788605456e-05
2025-08-19 08:37:00+00:00,642.65,642.62,642.66,220,120,642.6458823529412,1.037660311702711e-08,-3.998107573943699e-05
2025-08-19 08:38:00+00:00,642.61,642.59,642.64,320,210,642.6201886792452,6.067359173637711e-09,6.795653589164452e-05
