ts_recv,price,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,weighted_mid,rv_60s,ret_60s
2021-02-05 08:01:00+00:00,,,,0,0,,0.0,
2021-02-05 08:02:00+00:00,,,,0,0,,0.0,
2021-02-05 08:03:00+00:00,,,,0,0,,0.0,
2021-02-05 08:04:00+00:00,,,,0,0,,0.0,
2021-02-05 08:05:00+00:00,,,,0,0,,0.0,
2021-02-05 08:06:00+00:00,,,,0,0,,0.0,
2021-02-05 08:07:00+00:00,,,,0,0,,0.0,
2021-02-05 08:08:00+00:00,,,,0,0,,0.0,
2021-02-05 08:09:00+00:00,,,,0,0,,0.0,
2021-02-05 08:10:00+00:00,,,,0,0,,0.0,
2021-02-05 08:11:00+00:00,,,,0,0,,0.0,
2021-02-05 08:12:00+00:00,,,,0,0,,0.0,
2021-02-05 08:13:00+00:00,,,,0,0,,0.0,
2021-02-05 08:14:00+00:00,,,,0,0,,0.0,
2021-02-05 08:15:00+00:00,,,,0,0,,0.0,
2021-02-05 08:16:00+00:00,,,,0,0,,0.0,
2021-02-05 08:17:00+00:00,,,,0,0,,0.0,
2021-02-05 08:18:00+00:00,,,,0,0,,0.0,
2021-02-05 08:19:00+00:00,,,,0,0,,0.0,
2021-02-05 08:20:00+00:00,,,,0,0,,0.0,
2021-02-05 08:21:00+00:00,,,,0,0,,0.0,
2021-02-05 08:22:00+00:00,,,,0,0,,0.0,
2021-02-05 08:23:00+00:00,,,,0,0,,0.0,
2021-02-05 08:24:00+00:00,,,,0,0,,0.0,
2021-02-05 08:25:00+00:00,,,,0,0,,0.0,
2021-02-05 08:26:00+00:00,,,,0,0,,0.0,
2021-02-05 08:27:00+00:00,,,,0,0,,0.0,
2021-02-05 08:28:00+00:00,,,,0,0,,0.0,
2021-02-05 08:29:00+00:00,,,,0,0,,0.0,
2021-02-05 08:30:00+00:00,,,,0,0,,0.0,
2021-02-05 08:31:00+00:00,,,,0,0,,0.0,
2021-02-05 08:32:00+00:00,,,,0,0,,0.0,
2021-02-05 08:33:00+00:00,,,,0,0,,0.0,
2021-02-05 08:34:00+00:00,,,,0,0,,0.0,
2021-02-05 08:35:00+00:00,,,,0,0,,0.0,
2021-02-05 08:36:00+00:00,,,,0,0,,0.0,
2021-02-05 08:37:00+00:00,,,,0,0,,0.0,
2021-02-05 08:38:00+00:00,,,,0,0,,0.0,
2021-02-05 08:39:00+00:00,,,,0,0,,0.0,
2021-02-05 08:40:00+00:00,,,,0,0,,0.0,
2021-02-05 08:41:00+00:00,,,,0,0,,0.0,
2021-02-05 08:42:00+00:00,,,,0,0,,0.0,
2021-02-05 08:43:00+00:00,,,,0,0,,0.0,
2021-02-05 08:44:00+00:00,,,,0,0,,0.0,
2021-02-05 08:45:00+00:00,,,,0,0,,0.0,
2021-02-05 08:46:00+00:00,,,,0,0,,0.0,
2021-02-05 08:47:00+00:00,,,,0,0,,0.0,
2021-02-05 08:48:00+00:00,,,,0,0,,0.0,
2021-02-05 08:49:00+00:00,,,,0,0,,0.0,
2021-02-05 08:50:00+00:00,,,,0,0,,0.0,
2021-02-05 08:51:00+00:00,,,,0,0,,0.0,
2021-02-05 08:52:00+00:00,,,,0,0,,0.0,
2021-02-05 08:53:00+00:00,,,,0,0,,0.0,
2021-02-05 08:54:00+00:00,,,,0,0,,0.0,
2021-02-05 08:55:00+00:00,,,,0,0,,0.0,
2021-02-05 08:56:00+00:00,,,,0,0,,0.0,
2021-02-05 08:57:00+00:00,,,,0,0,,0.0,
2021-02-05 08:58:00+00:00,,,,0,0,,0.0,
2021-02-05 08:59:00+00:00,,,,0,0,,0.0,
2021-02-05 09:00:00+00:00,,,,0,0,,1.0197297519945163e-07,
2021-02-05 09:01:00+00:00,386.91,386.87,386.92,800,300,386.90636363636366,3.0694560238099396e-08,3.818216475659497e-06
2021-02-05 09:02:00+00:00,386.89,386.9,386.91,300,200,386.906,3.243917976760928e-08,2.6181955866011464e-05
2021-02-05 09:03:00+00:00,386.97,386.87,386.92,600,100,386.91285714285715,1.822916179266622e-08,6.369097508107657e-05
2021-02-05 09:04:00+00:00,386.97,386.9,386.95,300,100,386.9375,4.444008553379993e-08,0.00015506380229357575
2021-02-05 09:05:00+00:00,387.0,386.96,387.02,300,600,386.98,6.468453029859522e-09,-1.9379970154775883e-05
2021-02-05 09:06:00+00:00,387.0,386.96,387.0,300,100,386.99,1.8503566582311615e-08,-6.46011524846335e-05
2021-02-05 09:07:00+00:00,387.0,386.92,386.97,900,100,386.965,4.609207507111732e-08,0.00012367305274940676
