ts_recv,price,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,weighted_mid,rv_60s,ret_60s
2023-11-20 08:01:00+00:00,,,,0,0,,0.0,
2023-11-20 08:02:00+00:00,,,,0,0,,0.0,
2023-11-20 08:03:00+00:00,,,,0,0,,0.0,
2023-11-20 08:04:00+00:00,,,,0,0,,0.0,
2023-11-20 08:05:00+00:00,,,,0,0,,0.0,
2023-11-20 08:06:00+00:00,,,,0,0,,0.0,
2023-11-20 08:07:00+00:00,,,,0,0,,0.0,
2023-11-20 08:08:00+00:00,,,,0,0,,0.0,
2023-11-20 08:09:00+00:00,,,,0,0,,0.0,
2023-11-20 08:10:00+00:00,,,,0,0,,0.0,
2023-11-20 08:11:00+00:00,,,,0,0,,0.0,
2023-11-20 08:12:00+00:00,,,,0,0,,0.0,
2023-11-20 08:13:00+00:00,,,,0,0,,0.0,
2023-11-20 08:14:00+00:00,,,,0,0,,0.0,
2023-11-20 08:15:00+00:00,,,,0,0,,0.0,
2023-11-20 08:16:00+00:00,,,,0,0,,0.0,
2023-11-20 08:17:00+00:00,,,,0,0,,0.0,
2023-11-20 08:18:00+00:00,,,,0,0,,0.0,
2023-11-20 08:19:00+00:00,,,,0,0,,0.0,
2023-11-20 08:20:00+00:00,,,,0,0,,0.0,
2023-11-20 08:21:00+00:00,,,,0,0,,0.0,
2023-11-20 08:22:00+00:00,,,,0,0,,0.0,
2023-11-20 08:23:00+00:00,,,,0,0,,0.0,
2023-11-20 08:24:00+00:00,,,,0,0,,0.0,
2023-11-20 08:25:00+00:00,,,,0,0,,0.0,
2023-11-20 08:26:00+00:00,,,,0,0,,0.0,
2023-11-20 08:27:00+00:00,,,,0,0,,0.0,
2023-11-20 08:28:00+00:00,,,,0,0,,0.0,
2023-11-20 08:29:00+00:00,,,,0,0,,0.0,
2023-11-20 08:30:00+00:00,,,,0,0,,0.0,
2023-11-20 08:31:00+00:00,,,,0,0,,0.0,
2023-11-20 08:32:00+00:00,,,,0,0,,0.0,
2023-11-20 08:33:00+00:00,,,,0,0,,0.0,
2023-11-20 08:34:00+00:00,,,,0,0,,0.0,
2023-11-20 08:35:00+00:00,,,,0,0,,0.0,
2023-11-20 08:36:00+00:00,,,,0,0,,0.0,
2023-11-20 08:37:00+00:00,,,,0,0,,0.0,
2023-11-20 08:38:00+00:00,,,,0,0,,0.0,
2023-11-20 08:39:00+00:00,,,,0,0,,0.0,
2023-11-20 08:40:00+00:00,,,,0,0,,0.0,
2023-11-20 08:41:00+00:00,,,,0,0,,0.0,
2023-11-20 08:42:00+00:00,,,,0,0,,0.0,
2023-11-20 08:43:00+00:00,,,,0,0,,0.0,
2023-11-20 08:44:00+00:00,,,,0,0,,0.0,
2023-11-20 08:45:00+00:00,,,,0,0,,0.0,
2023-11-20 08:46:00+00:00,,,,0,0,,0.0,
2023-11-20 08:47:00+00:00,,,,0,0,,0.0,
2023-11-20 08:48:00+00:00,,,,0,0,,0.0,
2023-11-20 08:49:00+00:00,,,,0,0,,0.0,
2023-11-20 08:50:00+00:00,,,,0,0,,0.0,
2023-11-20 08:51:00+00:00,,,,0,0,,0.0,
2023-11-20 08:52:00+00:00,,,,0,0,,0.0,
2023-11-20 08:53:00+00:00,,,,0,0,,0.0,
2023-11-20 08:54:00+00:00,,,,0,0,,0.0,
2023-11-20 08:55:00+00:00,,,,0,0,,0.0,
2023-11-20 08:56:00+00:00,,,,0,0,,0.0,
2023-11-20 08:57:00+00:00,,,,0,0,,0.0,
2023-11-20 08:58:00+00:00,,,,0,0,,0.0,
2023-11-20 08:59:00+00:00,,,,0,0,,0.0,
2023-11-20 09:00:00+00:00,,,,0,0,,4.861135021900871e-08,
2023-11-20 09:01:00+00:00,450.7,450.72,450.75,400,1,450.74992518703243,7.348213079407653e-08,-8.857502752968038e-05
2023-11-20 09:02:00+00:00,450.75,450.68,450.74,400,400,450.71,6.377040425477394e-08,-7.765525504199733e-05
2023-11-20 09:03:00+00:00,450.66,450.66,450.7,360,675,450.67391304347825,5.9089753040140507e-08,-3.3283408220952104e-05
2023-11-20 09:04:00+00:00,450.65,450.64,450.68,400,400,450.66,4.149879787840409e-08,-4.966261123895421e-05
2023-11-20 09:05:00+00:00,450.66,450.63,450.7,900,1300,450.6586363636364,1.921882091795575e-08,0.00018064480013202378
2023-11-20 09:06:00+00:00,450.74,450.69,450.76,400,900,450.71153846153845,2.408210281775463e-08,-0.0001329730450895239
2023-11-20 09:07:00+00:00,450.67,450.63,450.67,400,150,450.65909090909093,3.9959684099166455e-08,0.0001462504412728105
2023-11-20 09:08:00+00:00,450.72,450.7,450.75,405,400,450.7251552795031,4.24190889591346e-08,0.0002551444894336452
2023-11-20 09:09:00+00:00,450.84,450.82,450.86,410,400,450.84024691358024,2.8979499046809345e-08,0.0
2023-11-20 09:10:00+00:00,450.79,450.81,450.84,410,400,450.8251851851852,1.5430705928647172e-08,-0.0001938826899618995
2023-11-20 09:11:00+00:00,450.75,450.75,450.78,74,5,450.7781012658228,2.472088719045806e-08,0.00014202295500909123
2023-11-20 09:12:00+00:00,450.83,450.78,450.83,800,200,450.82,3.319485233482397e-08,1.7535575826066463e-05
2023-11-20 09:13:00+00:00,450.83,450.81,450.85,800,1405,450.82451247165534,1.9567474755244825e-08,0.0001673338614756048
2023-11-20 09:14:00+00:00,450.88,450.86,450.9,810,1,450.89995067817506,5.349978197093845e-08,-5.1479068519211246e-05
2023-11-20 09:15:00+00:00,450.91,450.86,450.92,503,1300,450.8767387687188,1.4161861930528034e-08,5.695678930028869e-05
2023-11-20 09:16:00+00:00,450.92,450.86,450.94,903,800,450.90241926012925,2.5210014997609816e-08,-7.088284182299454e-05
2023-11-20 09:17:00+00:00,450.87,450.87,450.93,10,1300,450.8704580152672,2.5728840788336072e-08,5.126397814114725e-05
2023-11-20 09:18:00+00:00,450.84,450.84,450.9,500,60,450.8935714285714,6.123462064042125e-08,0.0003239583081282582
2023-11-20 09:19:00+00:00,451.0,450.98,451.04,500,3,451.0396421471173,5.692951668895065e-08,0.0001336150558677307
2023-11-20 09:20:00+00:00,451.09,451.04,451.1,1300,2,451.0999078341014,1.2201783858854718e-07,-0.00026941168455452136
2023-11-20 09:21:00+00:00,451.0,450.95,451.04,600,1303,450.9783762480294,5.708711379522543e-09,-1.9805392132754562e-05
2023-11-20 09:22:00+00:00,450.99,450.95,451.02,500,1300,450.96944444444443,2.0688675746587985e-08,0.00010016408146373834
2023-11-20 09:23:00+00:00,451.02,450.99,451.03,400,400,451.01,4.391409579770723e-08,0.00011315258664712502
2023-11-20 09:24:00+00:00,451.1,451.05,451.1,410,900,451.0656488549618,4.5292100313132905e-08,0.0002086787593227335
2023-11-20 09:25:00+00:00,451.15,451.13,451.16,400,3,451.159776674938,4.924324421921823e-08,-0.00022115596313421193
2023-11-20 09:26:00+00:00,451.06,451.03,451.09,400,400,451.06,1.4270619418871997e-08,-8.697461364504111e-05
2023-11-20 09:27:00+00:00,451.04,450.99,451.04,400,250,451.02076923076925,4.116729649178192e-08,6.413837433028036e-05
2023-11-20 09:28:00+00:00,451.02,451.02,451.08,100,400,451.032,2.5833526370146922e-08,0.0001746250342118394
2023-11-20 09:29:00+00:00,451.14,451.1,451.14,400,250,451.12461538461537,4.228623956876313e-08,-0.0001295895591738594
2023-11-20 09:30:00+00:00,451.06,451.05,451.09,400,400,451.07,2.122595059187815e-08,2.7711885073333775e-06
2023-11-20 09:31:00+00:00,451.04,451.04,451.09,250,150,451.07125,3.393565141698026e-08,-8.036424400803543e-05
2023-11-20 09:32:00+00:00,451.04,451.01,451.06,400,400,451.035,3.14339519080477e-08,0.00019954105557218327
2023-11-20 09:33:00+00:00,451.15,451.12,451.15,1,125,451.1202380952381,1.6499013357360995e-08,0.00012930636372043836
2023-11-20 09:34:00+00:00,451.21,451.17,451.21,200,400,451.18333333333334,7.19726685856872e-08,2.186842008056189e-05
2023-11-20 09:35:00+00:00,451.16,451.16,451.21,400,350,451.18666666666667,1.3829069976273871e-07,-0.00013941307903264644
2023-11-20 09:36:00+00:00,451.16,451.13,451.17,3,900,451.1301328903655,2.0284465955041564e-08,-5.775402516672301e-06
2023-11-20 09:37:00+00:00,451.13,451.12,451.17,400,2200,451.1276923076923,9.488633759178821e-09,1.6198722517568598e-05
