ts_recv,price,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,weighted_mid,rv_60s,ret_60s
2024-06-20 08:01:00+00:00,550.39,550.39,550.44,397,100,550.429939637827,2.777601851557195e-08,5.461251288907398e-05
2024-06-20 08:02:00+00:00,550.39,550.42,550.5,400,400,550.46,1.7712309838366195e-08,-2.235892218815927e-05
2024-06-20 08:03:00+00:00,550.46,550.42,550.51,400,900,550.4476923076924,2.4793588668087838e-08,-0.0002641206738014379
2024-06-20 08:04:00+00:00,550.32,550.24,550.33,900,400,550.3023076923076,2.170722550105755e-08,8.502129325083096e-05
2024-06-20 08:05:00+00:00,550.37,550.29,550.37,800,283,550.3490951061865,1.7393945771576396e-08,0.00014677993704803605
2024-06-20 08:06:00+00:00,550.42,550.38,550.43,400,1,550.4298753117206,1.8966046365656302e-08,0.0001546512863808136
2024-06-20 08:07:00+00:00,550.54,550.49,550.54,400,400,550.515,1.1320508828323619e-08,0.0
2024-06-20 08:08:00+00:00,550.55,550.48,550.55,400,400,550.515,1.2481192690211321e-08,-0.00020394126821743352
2024-06-20 08:09:00+00:00,550.45,550.39,550.47,900,400,550.4453846153846,2.759091608544096e-08,9.799986676428674e-05
2024-06-20 08:10:00+00:00,550.51,550.43,550.52,400,400,550.475,4.2038035843883246e-08,0.0001511947553241022
2024-06-20 08:11:00+00:00,550.54,550.53,550.56,400,867,550.5394711917916,1.2370276882588976e-08,-0.0001500813075147045
2024-06-20 08:12:00+00:00,550.51,550.42,550.51,400,566,550.4572670807453,3.225668680167419e-08,-0.0002130357572843744
2024-06-20 08:13:00+00:00,550.42,550.3,550.35,600,500,550.3272727272728,1.2272354317395912e-08,9.993822000931019e-05
2024-06-20 08:14:00+00:00,550.33,550.35,550.46,900,1300,550.395,1.06634536227749e-08,0.0001097114170451885
2024-06-20 08:15:00+00:00,550.38,550.4,550.48,900,400,550.4553846153846,6.0485983651369936e-09,-8.30088648506866e-06
2024-06-20 08:16:00+00:00,550.41,550.41,550.47,851,400,550.4508153477218,8.77500057227393e-09,-0.00010139933698993797
2024-06-20 08:17:00+00:00,550.41,550.37,550.43,400,400,550.4,2.0258086544235996e-08,-1.816876970173187e-05
2024-06-20 08:18:00+00:00,550.39,550.35,550.42,400,400,550.385,1.368534142889067e-08,-3.6018642591950645e-05
2024-06-20 08:19:00+00:00,550.4,550.33,550.4,400,396,550.365175879397,1.0793358131165058e-08,0.00016320821981419265
2024-06-20 08:20:00+00:00,550.45,550.42,550.49,400,400,550.455,1.138812903218626e-08,-6.288503985985017e-06
2024-06-20 08:21:00+00:00,550.42,550.41,550.47,400,400,550.44,1.2955854883733118e-08,5.1705802369239606e-05
2024-06-20 08:22:00+00:00,550.47,550.45,550.51,400,400,550.48,1.9569613984553483e-08,-3.633192849872291e-05
2024-06-20 08:23:00+00:00,550.49,550.43,550.49,400,316,550.4635195530726,8.369345016303322e-09,-0.00014048856108239693
2024-06-20 08:24:00+00:00,550.35,550.35,550.42,350,400,550.3826666666666,4.95011206641057e-09,6.84565775035395e-05
2024-06-20 08:25:00+00:00,550.42,550.42,550.44,7,400,550.4203439803439,1.3298843716911241e-08,-5.7551131646182974e-05
2024-06-20 08:26:00+00:00,550.42,550.33,550.41,1100,400,550.3886666666667,1.1968898456668349e-08,-6.116889519292013e-05
2024-06-20 08:27:00+00:00,550.37,550.33,550.38,400,400,550.355,1.7833379569852887e-08,8.176540596527282e-05
2024-06-20 08:28:00+00:00,550.39,550.36,550.44,400,400,550.4,3.3852583052432076e-08,1.780613872282011e-05
2024-06-20 08:29:00+00:00,550.39,550.33,550.39,400,1,550.3898503740648,6.867462934772064e-09,-9.047894624680808e-05
2024-06-20 08:30:00+00:00,550.39,550.33,550.39,400,400,550.36,1.7528888327976952e-08,-0.00016352932625918193
2024-06-20 08:31:00+00:00,550.3,550.23,550.3,400,900,550.2515384615384,2.4628163745483897e-08,-0.00014530751817565246
2024-06-20 08:32:00+00:00,550.23,550.19,550.24,1,1200,550.1900416319735,1.363830568498503e-08,-3.292752137618038e-08
2024-06-20 08:33:00+00:00,550.24,550.19,550.23,1,1700,550.1900235155791,2.174706636158557e-08,5.206046977090928e-05
2024-06-20 08:34:00+00:00,550.24,550.2,550.27,400,1100,550.2186666666666,8.758704568199904e-09,-1.3080866887005271e-05
2024-06-20 08:35:00+00:00,550.2,550.19,550.24,301,400,550.2114693295292,1.3104266391789857e-08,0.0
2024-06-20 08:36:00+00:00,550.2,550.19,550.24,301,400,550.2114693295292,8.01041932545006e-09,-1.7210345579998787e-05
2024-06-20 08:37:00+00:00,550.2,550.2,550.22,100,900,550.202,1.713929067197784e-09,5.089040025296754e-05
2024-06-20 08:38:00+00:00,550.2,550.2,550.26,400,400,550.23,1.3131510399312064e-08,0.0001269841090474344
2024-06-20 08:39:00+00:00,550.25,550.25,550.3,385,1,550.2998704663212,1.3473810995958053e-08,-4.1300408010425116e-05
2024-06-20 08:40:00+00:00,550.27,550.27,550.28,750,400,550.2765217391304,2.1242092561364741e-10,1.2563428894551976e-05
2024-06-20 08:41:00+00:00,550.27,550.27,550.29,670,296,550.2838716356107,5.483421380094415e-09,2.8883082489716827e-05
2024-06-20 08:42:00+00:00,550.28,550.28,550.3,400,1,550.2999501246882,2.134732547258705e-08,6.36923105370446e-05
2024-06-20 08:43:00+00:00,550.31,550.31,550.36,350,400,550.3333333333334,2.6630016086537647e-08,-3.936995950948319e-05
2024-06-20 08:44:00+00:00,550.36,550.3,550.32,2,1,550.3133333333334,8.660008298154655e-09,0.00016657177123313716
2024-06-20 08:45:00+00:00,550.38,550.35,550.43,400,400,550.39,3.3042077162239215e-08,0.0002498160445489894
2024-06-20 08:46:00+00:00,550.5,550.49,550.56,1200,400,550.5424999999999,1.383410389347356e-08,-0.00016781098014584384
2024-06-20 08:47:00+00:00,550.48,550.42,550.48,400,397,550.4501129234629,3.431561322792598e-08,-1.837209808019935e-05
2024-06-20 08:48:00+00:00,550.48,550.4,550.48,400,400,550.44,5.779860913419094e-09,-3.633456870888452e-05
2024-06-20 08:49:00+00:00,550.43,550.39,550.46,400,400,550.425,2.605686308181557e-08,-9.68957038866014e-05
2024-06-20 08:50:00+00:00,550.43,550.34,550.4,400,500,550.3666666666667,1.7322832837106775e-08,1.5141420870889988e-05
2024-06-20 08:51:00+00:00,550.42,550.34,550.41,400,400,550.375,1.4640734240775716e-08,-5.4508289802357446e-05
2024-06-20 08:52:00+00:00,550.32,550.31,550.38,400,400,550.345,2.259649335706998e-08,0.00022460875140217773
2024-06-20 08:53:00+00:00,550.32,550.44,550.49,400,299,550.4686123032905,1.422942475955037e-09,2.3371829489082785e-05
2024-06-20 08:54:00+00:00,550.49,550.47,550.49,400,297,550.4814777618363,5.509932198439641e-08,0.00014272024577355324
2024-06-20 08:55:00+00:00,550.49,550.56,550.57,3,301,550.5600986842105,7.959147345296085e-09,-3.8825823370780554e-05
2024-06-20 08:56:00+00:00,550.53,550.52,550.56,350,400,550.5386666666667,4.72573145620294e-09,-3.390618642595822e-05
2024-06-20 08:57:00+00:00,550.56,550.49,550.55,400,400,550.52,9.475918577842421e-09,-0.00010452338495170466
2024-06-20 08:58:00+00:00,550.44,550.44,550.53,399,1200,550.4624577861164,7.410729839344479e-09,8.636776806691948e-05
2024-06-20 08:59:00+00:00,550.53,550.47,550.55,400,400,550.51,3.9221620484820755e-09,2.724746144489032e-05
2024-06-20 09:00:00+00:00,550.54,550.49,550.56,400,400,550.525,1.3882218542094065e-08,-3.004125432704008e-05
2024-06-20 09:01:00+00:00,550.64,550.49,550.55,400,900,550.5084615384616,1.380147048374663e-08,2.4592649312982218e-05
2024-06-20 09:02:00+00:00,550.5,550.49,550.56,400,100,550.546,2.6181271913947754e-08,7.629122905150609e-05
2024-06-20 09:03:00+00:00,550.57,550.54,550.57,400,100,550.564,1.8655211050591066e-08,-7.265277061407893e-06
2024-06-20 09:04:00+00:00,550.54,550.54,550.58,400,400,550.56,2.522549699125327e-08,-9.0816623074641e-05
2024-06-20 09:05:00+00:00,550.46,550.47,550.52,400,100,550.51,2.5282960910603583e-08,-9.082487148270868e-05
2024-06-20 09:06:00+00:00,550.44,550.43,550.48,1,400,550.4301246882793,1.6877269857599524e-08,0.00014511586325549608
2024-06-20 09:07:00+00:00,550.44,550.51,550.54,500,2,550.5398804780876,1.976719149682414e-08,6.278194837916473e-05
2024-06-20 09:08:00+00:00,550.54,550.53,550.58,800,100,550.5744444444445,4.048899363026807e-09,-6.018485018244313e-06
2024-06-20 09:09:00+00:00,550.54,550.54,550.58,351,100,550.5711308203992,1.463278644643417e-08,-8.378721261759203e-05
2024-06-20 09:10:00+00:00,550.53,550.5,550.55,400,400,550.525,2.202350079335776e-08,8.17401571229226e-05
2024-06-20 09:11:00+00:00,550.52,550.55,550.59,400,400,550.57,2.2803417952652112e-08,9.989647093000542e-05
2024-06-20 09:12:00+00:00,550.6,550.56,550.63,1300,100,550.625,7.933322342697277e-09,-0.00015434736091801682
2024-06-20 09:13:00+00:00,550.55,550.54,550.55,1,800,550.5400124843945,1.2045369255824877e-09,1.571647918474639e-07
2024-06-20 09:14:00+00:00,550.55,550.54,550.55,1,100,550.540099009901,2.4974050987254926e-08,-0.00012369491345598504
2024-06-20 09:15:00+00:00,550.48,550.44,550.48,400,100,550.472,2.0258213320664893e-08,-0.0001271635977850849
2024-06-20 09:16:00+00:00,550.38,550.37,550.41,400,100,550.402,1.3613784931910982e-08,-0.00018513831256516955
2024-06-20 09:17:00+00:00,550.31,550.3,550.32,2,400,550.3000995024876,4.3156533301006407e-08,0.00023524227508819884
2024-06-20 09:18:00+00:00,550.35,550.37,550.42,400,400,550.395,1.6824425812509544e-08,-2.6439986347548405e-05
2024-06-20 09:19:00+00:00,550.43,550.37,550.46,400,400,550.415,3.978167133081855e-09,-8.59491334859186e-05
2024-06-20 09:20:00+00:00,550.43,550.34,550.43,400,400,550.385,6.822377406472024e-09,-7.75705192891385e-05
2024-06-20 09:21:00+00:00,550.35,550.3,550.36,400,400,550.33,1.5738187106218254e-08,8.176986326247082e-05
2024-06-20 09:22:00+00:00,550.35,550.34,550.4,900,400,550.3815384615384,9.634022199602011e-09,7.30399639790047e-05
2024-06-20 09:23:00+00:00,550.4,550.41,550.45,2,400,550.4101990049751,1.88617488929966e-08,4.505911240326732e-05
2024-06-20 09:24:00+00:00,550.38,550.4,550.47,400,400,550.435,2.3870359930102792e-08,8.376680156541028e-05
2024-06-20 09:25:00+00:00,550.5,550.46,550.5,400,100,550.492,2.2667627144310196e-08,-3.619404542609672e-05
2024-06-20 09:26:00+00:00,550.5,550.42,550.5,400,377,550.461184041184,6.99291628352958e-09,3.557960152900108e-05
2024-06-20 09:27:00+00:00,550.5,550.47,550.55,400,400,550.51,7.326536005408571e-09,-1.3067767264951513e-06
2024-06-20 09:28:00+00:00,550.51,550.48,550.5,1,400,550.4800498753117,7.266651049930789e-09,0.00010904107727349732
2024-06-20 09:29:00+00:00,550.48,550.54,550.57,1,400,550.5400748129676,1.4517519247013044e-08,-3.6463854106272287e-05
2024-06-20 09:30:00+00:00,550.49,550.49,550.55,898,400,550.5315100154082,2.9334045336707324e-08,-5.207198043044592e-05
2024-06-20 09:31:00+00:00,550.5,550.47,550.54,400,400,550.505,1.3228051016864094e-08,5.6111489897148203e-05
2024-06-20 09:32:00+00:00,550.51,550.46,550.52,800,400,550.5,1.431514609167339e-08,-9.485942640319323e-05
2024-06-20 09:33:00+00:00,550.5,550.44,550.5,400,400,550.47,1.0955007174458891e-08,5.086562392131455e-05
2024-06-20 09:34:00+00:00,550.47,550.45,550.5,400,400,550.475,9.292349177806213e-09,-7.722149419919777e-05
2024-06-20 09:35:00+00:00,550.41,550.42,550.47,400,400,550.445,7.313272077746536e-09,-0.00010971935084336248
2024-06-20 09:36:00+00:00,550.42,550.37,550.42,400,397,550.3950941028859,1.011572715405848e-08,-7.846970556968369e-05
2024-06-20 09:37:00+00:00,550.42,550.31,550.42,800,1300,550.3519047619046,7.314820716795519e-09,-8.219848945112407e-05
2024-06-20 09:38:00+00:00,550.36,550.28,550.35,400,400,550.315,3.532855368408975e-09,0.00016960240350849531
2024-06-20 09:39:00+00:00,550.36,550.37,550.43,400,400,550.4,3.802530901130524e-09,0.0
2024-06-20 09:40:00+00:00,550.36,550.35,550.45,400,400,550.4,2.1344812161271827e-08,-0.00016633448013492202
2024-06-20 09:41:00+00:00,550.35,550.28,550.33,400,303,550.3084495021337,1.0724752798060181e-08,2.8175069228808525e-06
2024-06-20 09:42:00+00:00,550.34,550.28,550.34,400,400,550.31,2.0983258106458356e-08,0.00011741633736517265
2024-06-20 09:43:00+00:00,550.32,550.35,550.43,400,900,550.3746153846154,8.736109781692291e-09,-1.7470617914794317e-05
2024-06-20 09:44:00+00:00,550.32,550.34,550.4,20,400,550.3428571428572,2.857789390126668e-08,-7.687206182716011e-06
2024-06-20 09:45:00+00:00,550.35,550.35,550.42,400,2200,550.3607692307693,7.198281033165001e-09,2.7798823813984797e-06
2024-06-20 09:46:00+00:00,550.35,550.34,550.39,322,400,550.362299168975,2.8653123592282056e-08,0.0002229455600615271
2024-06-20 09:47:00+00:00,550.34,550.45,550.52,400,400,550.485,6.386975130858801e-09,-2.715809638464961e-05
2024-06-20 09:48:00+00:00,550.47,550.47,550.5,301,1,550.4999006622517,1.0079818742646258e-08,8.313275265492415e-05
2024-06-20 09:49:00+00:00,550.48,550.49,550.55,302,400,550.515811965812,6.666810668199403e-09,1.9717328038071358e-05
2024-06-20 09:50:00+00:00,550.48,550.5,550.58,400,800,550.5266666666666,3.087840164325395e-10,6.054808123101552e-06
2024-06-20 09:51:00+00:00,550.48,550.5,550.56,400,400,550.53,1.6724343578882878e-08,-6.986274764597677e-05
2024-06-20 09:52:00+00:00,550.51,550.44,550.53,400,500,550.48,8.061830517874257e-09,1.5370878333920146e-05
2024-06-20 09:53:00+00:00,550.51,550.46,550.54,400,400,550.5,7.169505749742376e-09,2.0183671409768067e-05
2024-06-20 09:54:00+00:00,550.48,550.48,550.55,398,500,550.5110244988864,5.506400016406788e-09,7.0641424132489306e-06
2024-06-20 09:55:00+00:00,550.56,550.49,550.54,400,400,550.515,7.67522988985826e-09,5.459647743544238e-05
2024-06-20 09:56:00+00:00,550.52,550.5,550.59,401,400,550.5450561797753,1.5264449435575147e-08,-1.5238558614849573e-05
2024-06-20 09:57:00+00:00,550.57,550.51,550.56,400,400,550.535,1.483620459912798e-09,1.6364049038042339e-06
2024-06-20 09:58:00+00:00,550.51,550.51,550.57,340,400,550.5375675675676,1.3501105952939091e-08,4.074641541973456e-05
2024-06-20 09:59:00+00:00,550.57,550.53,550.59,400,400,550.56,1.781441940445917e-09,-3.0231573855843408e-05
2024-06-20 10:00:00+00:00,550.57,550.54,550.57,50,397,550.5433557046979,1.3931814120270286e-08,9.380604591258113e-05
2024-06-20 10:01:00+00:00,550.57,550.55,550.64,400,400,550.595,9.00217936669963e-09,-9.340780881683663e-05
2024-06-20 10:02:00+00:00,550.54,550.54,550.57,49,500,550.5426775956284,1.631989776807422e-08,4.800686799311116e-05
2024-06-20 10:03:00+00:00,550.54,550.55,550.59,400,400,550.57,9.287227574418186e-09,0.0
2024-06-20 10:04:00+00:00,550.54,550.53,550.61,400,400,550.57,1.079761320314799e-08,-1.8162994714798764e-05
2024-06-20 10:05:00+00:00,550.61,550.53,550.59,400,400,550.56,2.6216887486749785e-08,-3.632664922981199e-05
2024-06-20 10:06:00+00:00,550.48,550.5,550.58,400,400,550.54,6.026803432327433e-09,-5.441131413419509e-05
2024-06-20 10:07:00+00:00,550.5,550.51,550.55,1,900,550.5100443951166,2.537800418270944e-08,-0.0001607707878886755
2024-06-20 10:08:00+00:00,550.47,550.4,550.41,400,100,550.408,2.5174731191043344e-08,6.98765142241875e-05
2024-06-20 10:09:00+00:00,550.5,550.42,550.5,400,900,550.4446153846154,9.030397467917338e-09,-5.0866547978145604e-05
2024-06-20 10:10:00+00:00,550.41,550.42,550.48,100,400,550.432,9.209494801876592e-09,0.00015079065170620076
2024-06-20 10:11:00+00:00,550.44,550.48,550.55,400,400,550.515,7.0627676778992e-09,4.941272656244777e-05
2024-06-20 10:12:00+00:00,550.44,550.54,550.56,99,800,550.5422024471635,1.0293086307746482e-09,-3.323819056733068e-05
2024-06-20 10:13:00+00:00,550.52,550.52,550.54,97,400,550.5239034205232,5.738943884213759e-09,4.7130021740615646e-05
2024-06-20 10:14:00+00:00,550.53,550.52,550.55,397,2,550.5498496240601,3.2716854113940172e-09,2.0330638498711195e-05
2024-06-20 10:15:00+00:00,550.53,550.53,550.58,335,400,550.5527891156463,2.351249751545118e-09,2.2323917518107805e-05
2024-06-20 10:16:00+00:00,550.53,550.57,550.61,100,1100,550.5733333333334,7.829451491346776e-09,0.00010292301358605371
2024-06-20 10:17:00+00:00,550.57,550.6,550.66,400,400,550.63,9.077277524893592e-09,-9.080507781988878e-05
2024-06-20 10:18:00+00:00,550.58,550.55,550.61,400,400,550.58,1.062595377226296e-08,-2.38319359282535e-05
2024-06-20 10:19:00+00:00,550.58,550.56,550.59,119,400,550.5668786127167,7.487337927125686e-09,-4.881988684901639e-05
2024-06-20 10:20:00+00:00,550.56,550.5,550.58,400,400,550.54,9.302303628221107e-09,4.540996112933904e-05
2024-06-20 10:21:00+00:00,550.59,550.53,550.6,400,400,550.565,1.184524183586517e-08,9.379376893847713e-05
2024-06-20 10:22:00+00:00,550.61,550.6,550.66,7,800,550.6005204460967,7.233432745073514e-09,-2.994880917006615e-05
2024-06-20 10:23:00+00:00,550.57,550.6,550.63,2,400,550.6001492537314,1.6284864457183075e-08,5.472134411244056e-05
2024-06-20 10:24:00+00:00,550.65,550.61,550.65,400,389,550.630278833967,2.79642885431437e-09,4.4896125373394824e-05
2024-06-20 10:25:00+00:00,550.65,550.62,550.69,400,400,550.655,6.278135495114955e-09,7.264076418089793e-05
2024-06-20 10:26:00+00:00,550.65,550.66,550.73,400,400,550.695,6.445767311505304e-09,8.843606479347343e-06
2024-06-20 10:27:00+00:00,550.65,550.65,550.7,384,1,550.6998701298702,1.2860676265935967e-08,-0.00010238200667056496
2024-06-20 10:28:00+00:00,550.69,550.64,550.69,30,400,550.6434883720931,1.238438520454629e-08,4.8421096355832915e-05
2024-06-20 10:29:00+00:00,550.69,550.65,550.69,400,394,550.6701511335012,7.968739462309059e-09,-4.968570707986064e-05
2024-06-20 10:30:00+00:00,550.66,550.64,550.68,30,400,550.6427906976744,5.431201805725898e-09,-7.628608720300356e-05
2024-06-20 10:31:00+00:00,550.64,550.6,550.64,8,400,550.6007843137255,1.5539056125558423e-08,6.214245829139209e-05
2024-06-20 10:32:00+00:00,550.64,550.61,550.66,400,400,550.635,4.584501423581022e-09,0.0
2024-06-20 10:33:00+00:00,550.64,550.61,550.66,400,400,550.635,2.299096881262048e-09,-3.5987041898222216e-05
2024-06-20 10:34:00+00:00,550.62,550.6,550.62,309,98,550.6151842751843,1.778317853948687e-08,0.0001721996187600272
2024-06-20 10:35:00+00:00,550.67,550.68,550.74,400,400,550.71,7.2287828477393865e-09,-6.658071701393098e-05
2024-06-20 10:36:00+00:00,550.68,550.68,550.74,300,400,550.7057142857143,1.0127509973518967e-08,1.4527669156549905e-05
2024-06-20 10:37:00+00:00,550.69,550.68,550.69,2,13,550.6813333333333,1.096965611020898e-08,3.5915104762862526e-05
2024-06-20 10:38:00+00:00,550.68,550.68,550.74,400,400,550.71,2.280141120443541e-09,-2.42115606166049e-05
2024-06-20 10:39:00+00:00,550.68,550.67,550.71,320,400,550.6877777777777,1.0266347629784865e-08,0.0
2024-06-20 10:40:00+00:00,550.71,550.67,550.71,320,400,550.6877777777777,1.2990498811363494e-08,-0.00015875446437685348
2024-06-20 10:41:00+00:00,550.67,550.6,550.62,9,500,550.6003536345777,2.7463874243277295e-08,6.292470608415535e-05
2024-06-20 10:42:00+00:00,550.66,550.6,550.67,400,400,550.635,1.626289212511585e-08,0.00015952636640004236
2024-06-20 10:43:00+00:00,550.65,550.65,550.74,1698,400,550.7228408007627,9.53690448937944e-09,-5.055319790647772e-05
2024-06-20 10:44:00+00:00,550.65,550.66,550.73,400,400,550.695,8.998783632823646e-09,9.079435985492879e-06
2024-06-20 10:45:00+00:00,550.65,550.67,550.72,301,400,550.6914693295292,5.0863766472629985e-09,-6.76824537366727e-05
2024-06-20 10:46:00+00:00,550.67,550.66,550.67,3,8,550.6627272727272,2.5395773662648284e-09,8.584697117042239e-05
2024-06-20 10:47:00+00:00,550.67,550.69,550.73,400,400,550.71,8.561284252008585e-09,-7.868630192553461e-05
2024-06-20 10:48:00+00:00,550.71,550.62,550.69,800,400,550.6666666666666,6.8106034130135155e-09,-1.2287682730205418e-05
2024-06-20 10:49:00+00:00,550.6,550.62,550.66,400,1,550.6599002493765,6.096413686039393e-09,-5.709279157728453e-05
2024-06-20 10:50:00+00:00,550.61,550.58,550.65,900,400,550.6284615384616,6.389294770420969e-09,5.714134079259914e-05
2024-06-20 10:51:00+00:00,550.62,550.63,550.66,400,1,550.6599251870324,8.974756897105357e-09,-5.4344225289715276e-05
2024-06-20 10:52:00+00:00,550.62,550.6,550.65,1211,400,550.6375853507138,1.7839802936146825e-08,-2.6709693172088933e-05
2024-06-20 10:53:00+00:00,550.63,550.61,550.65,61,400,550.6152928416486,8.696840355187932e-09,6.55871663817198e-05
2024-06-20 10:54:00+00:00,550.63,550.62,550.66,1100,301,550.6514061384726,1.3513641638989212e-08,4.4144347895569425e-05
2024-06-20 10:55:00+00:00,550.66,550.63,550.71,400,300,550.6757142857143,1.654517475743005e-08,-0.00010117440131995892
2024-06-20 10:56:00+00:00,550.6,550.6,550.64,400,400,550.62,7.296296876582629e-09,-5.425758548660564e-05
2024-06-20 10:57:00+00:00,550.6,550.59,550.64,1,400,550.5901246882794,9.466337819916172e-09,-3.498925344924686e-05
2024-06-20 10:58:00+00:00,550.58,550.61,550.62,1,400,550.6100249376558,2.1252608939963773e-08,-1.972489219836948e-05
2024-06-20 10:59:00+00:00,550.62,550.53,550.59,400,400,550.56,4.026205117050248e-09,-1.009073589575138e-06
2024-06-20 11:00:00+00:00,550.51,550.48,550.59,1300,500,550.5594444444445,1.01436694565762e-07,2.716428844595775e-05
2024-06-20 11:01:00+00:00,550.59,550.57,550.6,450,500,550.5842105263158,6.640369578179596e-08,-6.12418263873371e-05
2024-06-20 11:02:00+00:00,550.55,550.54,550.6,470,1300,550.5559322033898,2.669410694761652e-08,4.361863670565569e-05
2024-06-20 11:03:00+00:00,550.6,550.53,550.6,570,580,550.5646956521738,6.854225965718243e-09,-3.87197470539391e-05
2024-06-20 11:04:00+00:00,550.55,550.53,550.55,400,198,550.5433779264213,1.1198742573758202e-08,0.00015678034598498591
2024-06-20 11:05:00+00:00,550.61,550.61,550.63,320,5,550.6296923076923,1.0612203227039177e-08,8.458990832105329e-05
2024-06-20 11:06:00+00:00,550.65,550.65,550.69,1161,450,550.6788268156425,7.796277965580371e-09,4.0822491072178835e-05
2024-06-20 11:07:00+00:00,550.74,550.67,550.71,1150,450,550.69875,1.639572418458326e-08,8.720592437949648e-05
2024-06-20 11:08:00+00:00,550.73,550.73,550.74,1373,500,550.7373304858515,3.618193918560072e-08,-8.683598217817945e-06
2024-06-20 11:09:00+00:00,550.73,550.73,550.75,769,480,550.7423138510809,1.2757510120815266e-08,-0.00023961636150393595
2024-06-20 11:10:00+00:00,550.61,550.6,550.62,230,430,550.6069696969697,1.9565684788524682e-08,3.068985035126204e-05
2024-06-20 11:11:00+00:00,550.6,550.61,550.65,330,450,550.626923076923,1.0915136606201222e-08,-0.00018510369299329366
2024-06-20 11:12:00+00:00,550.5,550.49,550.56,400,400,550.525,6.72557797095309e-09,9.990463648357206e-05
2024-06-20 11:13:00+00:00,550.5,550.56,550.6,450,450,550.58,1.9407043508529703e-08,5.498788433699886e-06
2024-06-20 11:14:00+00:00,550.56,550.57,550.59,450,46,550.5881451612903,1.7169323754586068e-08,-5.498758197108877e-06
2024-06-20 11:15:00+00:00,550.61,550.54,550.62,450,450,550.58,3.30012307133301e-08,6.418850864697845e-05
2024-06-20 11:16:00+00:00,550.58,550.6,550.63,450,430,550.615340909091,1.2180566797260794e-08,-7.029074960440695e-05
2024-06-20 11:17:00+00:00,550.55,550.53,550.57,430,430,550.55,2.0146905146107944e-08,-0.0001686567744705325
2024-06-20 11:18:00+00:00,550.5,550.47,550.5,400,485,550.4835593220339,6.740681749976073e-09,2.0010137898429647e-05
2024-06-20 11:19:00+00:00,550.52,550.48,550.52,270,460,550.494794520548,1.0587356120406958e-08,3.054365468435627e-05
2024-06-20 11:20:00+00:00,550.53,550.49,550.53,450,383,550.5116086434574,5.081159732323864e-08,-0.00012603988752601936
2024-06-20 11:21:00+00:00,550.44,550.42,550.47,360,450,550.4422222222222,1.8118173644230584e-08,0.00014732489020663486
2024-06-20 11:22:00+00:00,550.52,550.5,550.53,450,129,550.5233160621761,1.6762160279456756e-08,-5.480936805646319e-05
2024-06-20 11:23:00+00:00,550.49,550.49,550.54,57,850,550.4931422271225,8.226675401347713e-09,-2.396415399630314e-05
