ts_recv,price,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,weighted_mid,rv_60s,ret_60s
2025-07-16 08:01:00+00:00,621.13,621.1,621.14,144,100,621.1236065573771,4.826390048032903e-08,-5.8065050805300444e-06
2025-07-16 08:02:00+00:00,621.11,621.08,621.16,100,100,621.12,8.752204817022475e-08,-0.0002012493560020756
2025-07-16 08:03:00+00:00,621.02,620.97,621.1,100,500,620.9916666666667,2.192913432173943e-07,0.0001127223246564224
2025-07-16 08:04:00+00:00,621.07,621.05,621.14,100,500,621.065,5.883514147019355e-08,1.955166873468528e-05
2025-07-16 08:05:00+00:00,621.01,621.0,621.09,600,100,621.0771428571428,1.3532819737910824e-07,4.1402724299421934e-05
2025-07-16 08:06:00+00:00,621.05,621.09,621.15,110,121,621.1185714285715,7.441725047214956e-08,0.00018540887180229504
2025-07-16 08:07:00+00:00,621.19,621.17,621.27,508,550,621.2180151228732,2.4763620617937823e-08,3.465825386284038e-05
2025-07-16 08:08:00+00:00,621.14,621.17,621.24,510,150,621.2240909090909,4.397875941149564e-08,-0.00017423408975059118
2025-07-16 08:09:00+00:00,621.17,621.11,621.17,110,110,621.14,1.8219587031468804e-08,8.555372470575584e-05
2025-07-16 08:10:00+00:00,621.14,621.14,621.19,620,15,621.1888188976378,8.18359442710762e-08,-0.00016032222563033827
2025-07-16 08:11:00+00:00,621.1,621.05,621.11,120,120,621.08,2.9701465067241742e-08,0.0002095450037395974
2025-07-16 08:12:00+00:00,621.19,621.18,621.26,110,610,621.1922222222222,2.3555679866054673e-08,-8.048743188748819e-05
2025-07-16 08:13:00+00:00,621.24,621.13,621.19,110,110,621.1600000000001,2.308534258707745e-08,1.6830544951051962e-05
2025-07-16 08:14:00+00:00,621.2,621.17,621.22,11,110,621.1745454545454,5.309596477629571e-08,-3.5124024393651254e-05
2025-07-16 08:15:00+00:00,621.12,621.12,621.18,182,120,621.1561589403973,2.0629775344344173e-08,2.2555925566436485e-05
2025-07-16 08:16:00+00:00,621.17,621.15,621.23,720,220,621.2112765957448,2.4510300525492357e-08,-4.261424167983918e-06
2025-07-16 08:17:00+00:00,621.23,621.13,621.18,220,120,621.1623529411764,2.75581674697128e-08,3.367602383752555e-05
2025-07-16 08:18:00+00:00,621.11,621.15,621.19,220,25,621.185918367347,1.666405284429868e-08,-5.971616039324168e-05
2025-07-16 08:19:00+00:00,621.14,621.1,621.14,25,120,621.1068965517242,2.1021860960413773e-08,0.0001395935759633815
2025-07-16 08:20:00+00:00,621.17,621.21,621.24,120,21,621.2355319148936,7.325342918057751e-08,0.00036955061876242645
2025-07-16 08:21:00+00:00,621.41,621.45,621.5,320,508,621.4693236714976,1.449938299252243e-08,4.0765313316093454e-06
2025-07-16 08:22:00+00:00,621.47,621.49,621.5,120,408,621.4922727272728,1.663957700812118e-08,-6.4475576623257425e-06
2025-07-16 08:23:00+00:00,621.48,621.43,621.48,220,120,621.4623529411765,1.478019570380732e-08,-0.00024922836120033764
2025-07-16 08:24:00+00:00,621.37,621.29,621.34,120,200,621.3087499999999,1.1276176438141822e-08,2.4734316165453407e-05
2025-07-16 08:25:00+00:00,621.33,621.31,621.35,120,220,621.3241176470588,3.6054220224679054e-09,-1.89348933158362e-05
2025-07-16 08:26:00+00:00,621.32,621.28,621.33,220,120,621.3123529411765,7.1787000810705834e-09,-5.2071942595821596e-05
2025-07-16 08:27:00+00:00,621.23,621.25,621.3,120,120,621.275,6.244467597012877e-09,0.0001529101210402395
2025-07-16 08:28:00+00:00,621.35,621.35,621.4,320,320,621.375,5.464573720200281e-09,3.6296995706619484e-05
2025-07-16 08:29:00+00:00,621.4,621.36,621.4,1520,320,621.3930434782609,1.1669084428200967e-08,6.553376086015916e-06
2025-07-16 08:30:00+00:00,621.43,621.38,621.43,250,328,621.4016262975779,2.814601020463853e-08,0.0002590881791806332
2025-07-16 08:31:00+00:00,621.53,621.53,621.57,330,52,621.564554973822,5.456209706225517e-08,-0.00019308660650907417
2025-07-16 08:32:00+00:00,621.44,621.41,621.46,125,120,621.4355102040817,6.534589072181348e-09,2.4199118246803764e-05
2025-07-16 08:33:00+00:00,621.42,621.44,621.49,120,220,621.4576470588237,6.9725504194082764e-09,0.0001222759188375111
2025-07-16 08:34:00+00:00,621.5,621.49,621.54,320,120,621.5263636363636,7.069102559077856e-09,-4.1814800185169254e-05
2025-07-16 08:35:00+00:00,621.51,621.49,621.54,120,220,621.5076470588234,5.2722323123736455e-09,4.307516722334981e-05
2025-07-16 08:36:00+00:00,621.53,621.52,621.56,124,220,621.534418604651,8.505857461875015e-09,8.942609401074719e-05
2025-07-16 08:37:00+00:00,621.57,621.57,621.61,120,120,621.59,9.23708379484747e-09,5.9323669943323054e-05
2025-07-16 08:38:00+00:00,621.64,621.59,621.64,220,120,621.6223529411764,1.1574948407850691e-08,9.350464456647778e-05
2025-07-16 08:39:00+00:00,621.67,621.67,621.7,130,130,621.685,1.768878065182206e-08,-8.36871197262834e-05
2025-07-16 08:40:00+00:00,621.62,621.62,621.66,96,200,621.6329729729729,1.0514995102951902e-08,8.227471242627793e-05
2025-07-16 08:41:00+00:00,621.66,621.67,621.71,220,220,621.6899999999999,2.0262702468719464e-08,2.4085000093876374e-05
2025-07-16 08:42:00+00:00,621.7,621.67,621.71,320,120,621.6990909090908,1.582612173957274e-08,0.00010601445598479309
2025-07-16 08:43:00+00:00,621.76,621.74,621.79,120,120,621.7649999999999,1.0500228919401625e-08,0.00020766309949737938
2025-07-16 08:44:00+00:00,621.88,621.88,621.9,120,50,621.8941176470588,1.47548132159832e-08,0.00012201812300194348
2025-07-16 08:45:00+00:00,621.98,621.95,622.01,310,620,621.97,1.8772993778035413e-08,-4.792661574903878e-05
2025-07-16 08:46:00+00:00,621.97,621.93,621.97,120,351,621.9401910828026,9.463014317707237e-09,-9.815603764062875e-05
2025-07-16 08:47:00+00:00,621.86,621.85,621.9,320,229,621.8791438979964,1.5639830853867062e-08,4.961752183896273e-05
2025-07-16 08:48:00+00:00,621.94,621.89,621.94,220,120,621.9223529411765,5.249953005502007e-09,-6.54803614126287e-05
2025-07-16 08:49:00+00:00,621.89,621.85,621.89,120,129,621.8692771084338,9.67930346050841e-09,-0.00015112981818909965
2025-07-16 08:50:00+00:00,621.78,621.73,621.8,220,120,621.775294117647,1.633666570391615e-08,-2.4597499758693964e-05
2025-07-16 08:51:00+00:00,621.74,621.74,621.78,120,120,621.76,5.391383922410811e-09,-5.4751919054574216e-05
2025-07-16 08:52:00+00:00,621.77,621.72,621.76,21,220,621.7234854771783,1.3277731097533177e-08,-0.0002094864458115353
2025-07-16 08:53:00+00:00,621.59,621.59,621.64,210,310,621.6101923076924,3.283455965571112e-08,0.00023664612046880862
2025-07-16 08:54:00+00:00,621.63,621.71,621.76,210,110,621.7428125,8.572046763265631e-09,-2.6638828253378044e-05
2025-07-16 08:55:00+00:00,621.72,621.7,621.74,210,110,621.72625,1.1828275705183349e-08,2.211584278422052e-05
2025-07-16 08:56:00+00:00,621.74,621.72,621.76,110,110,621.7399999999999,1.2525098062698971e-08,0.00010872712066123391
2025-07-16 08:57:00+00:00,621.75,621.79,621.81,110,5,621.8091304347826,9.053297396872775e-09,-2.3781471953365774e-05
2025-07-16 08:58:00+00:00,621.79,621.76,621.81,210,110,621.7928125000001,3.968989921247819e-09,-2.5128949203034878e-05
2025-07-16 08:59:00+00:00,621.77,621.76,621.81,110,110,621.7850000000001,3.2567184995004576e-09,4.824879491094336e-05
2025-07-16 09:00:00+00:00,621.83,621.79,621.85,110,310,621.8057142857143,3.9233165122312174e-08,2.0605261981110345e-05
2025-07-16 09:01:00+00:00,621.82,621.81,621.84,100,200,621.82,2.20264294123601e-08,-4.4614093280936906e-05
2025-07-16 09:02:00+00:00,621.82,621.76,621.81,200,110,621.7922580645161,2.5440833720177808e-08,-5.966104227317359e-05
2025-07-16 09:03:00+00:00,621.72,621.71,621.78,200,110,621.7551612903226,2.291041015375275e-08,-7.886103906673547e-05
2025-07-16 09:04:00+00:00,621.68,621.66,621.71,200,120,621.6912500000001,1.0941409097874809e-08,-0.0001867908756808534
2025-07-16 09:05:00+00:00,621.61,621.57,621.61,100,100,621.59,1.7478322814069856e-08,-0.0002710171310051912
2025-07-16 09:06:00+00:00,621.44,621.41,621.46,125,120,621.4355102040817,1.6607802759010053e-08,0.0002105084415997549
2025-07-16 09:07:00+00:00,621.51,621.52,621.57,320,120,621.5563636363637,1.588900802145073e-08,2.8191635689012173e-05
2025-07-16 09:08:00+00:00,621.52,621.55,621.6,120,121,621.5748962655601,9.705968803472882e-09,-5.6108765958184925e-05
2025-07-16 09:09:00+00:00,621.53,621.5,621.57,320,320,621.5350000000001,1.523790496437078e-08,0.00013297249362209662
2025-07-16 09:10:00+00:00,621.62,621.6,621.66,120,200,621.6225000000001,4.191081429861775e-09,1.1828720132500692e-05
2025-07-16 09:11:00+00:00,621.66,621.6,621.65,120,120,621.625,6.338359126850258e-09,1.0341558702497977e-05
2025-07-16 09:12:00+00:00,621.66,621.6,621.66,220,200,621.6314285714285,1.4653411652311692e-08,0.0001205458113782143
2025-07-16 09:13:00+00:00,621.72,621.69,621.75,120,320,621.7063636363638,7.239940788011797e-09,-1.969738452300973e-05
2025-07-16 09:14:00+00:00,621.72,621.68,621.72,120,220,621.6941176470589,6.369527516079099e-09,-6.292105063976372e-05
2025-07-16 09:15:00+00:00,621.66,621.65,621.7,120,320,621.6636363636363,1.3918859669068102e-08,0.0001914929554036604
2025-07-16 09:16:00+00:00,621.75,621.75,621.78,120,21,621.7755319148936,5.6387197690661046e-09,-4.5888614121802895e-05
2025-07-16 09:17:00+00:00,621.81,621.72,621.77,125,120,621.7455102040817,2.7754481582196522e-08,-0.00012949060791012101
2025-07-16 09:18:00+00:00,621.65,621.63,621.7,220,220,621.665,1.8323826133562382e-08,-2.4128751015428662e-05
2025-07-16 09:19:00+00:00,621.67,621.63,621.67,120,120,621.65,2.082091712204094e-08,-8.847422182911568e-05
2025-07-16 09:20:00+00:00,621.58,621.57,621.62,120,120,621.5949999999999,2.586646860177095e-08,-2.0346139887550407e-05
2025-07-16 09:21:00+00:00,621.56,621.55,621.6,220,120,621.5823529411765,1.1023211958773188e-08,4.3015970109028245e-05
2025-07-16 09:22:00+00:00,621.61,621.58,621.62,320,120,621.6090909090909,9.867614488353645e-09,2.3582491188500754e-05
2025-07-16 09:23:00+00:00,621.62,621.58,621.65,200,120,621.62375,1.801318511570521e-08,-3.82063909236674e-05
2025-07-16 09:24:00+00:00,621.59,621.58,621.62,100,100,621.6,9.106888163594717e-09,-0.00013867293279068438
2025-07-16 09:25:00+00:00,621.59,621.5,621.55,122,320,621.5138009049773,1.1958005081555745e-08,9.101884030693341e-05
2025-07-16 09:26:00+00:00,621.59,621.55,621.6,220,320,621.5703703703704,1.6134258968027514e-08,5.713268241791525e-05
2025-07-16 09:27:00+00:00,621.65,621.58,621.62,220,120,621.6058823529412,1.921485351161225e-08,-1.750683712964385e-05
2025-07-16 09:28:00+00:00,621.6,621.56,621.61,320,120,621.5963636363637,2.72248645088936e-08,-0.00019268460047527913
2025-07-16 09:29:00+00:00,621.48,621.47,621.52,21,520,621.4719408502773,2.7462472423832297e-08,6.965732628660959e-05
2025-07-16 09:30:00+00:00,621.52,621.51,621.56,120,320,621.5236363636365,1.590731385751244e-08,-0.00011584797948982484
2025-07-16 09:31:00+00:00,621.5,621.41,621.46,325,120,621.4465168539326,1.2670968402158263e-08,-0.00017289037418766195
2025-07-16 09:32:00+00:00,621.37,621.33,621.38,51,230,621.3390747330961,3.969014798797114e-09,-7.585276794630502e-05
2025-07-16 09:33:00+00:00,621.3,621.26,621.31,230,130,621.2919444444444,2.2701211798372635e-08,0.00014977750216726982
2025-07-16 09:34:00+00:00,621.38,621.36,621.41,220,230,621.3844444444444,3.4384632558078025e-09,6.656684078909514e-05
2025-07-16 09:35:00+00:00,621.43,621.39,621.44,320,120,621.4263636363637,1.8805311569138767e-08,-1.8008927888280013e-05
2025-07-16 09:36:00+00:00,621.5,621.41,621.44,25,120,621.4151724137931,2.3881005494360237e-08,0.0001040786802872784
