ts_recv,price,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,weighted_mid,rv_60s,ret_60s
2021-09-08 08:01:00+00:00,449.85,449.83,449.87,500,100,449.86333333333334,8.056714835983695e-08,-0.00015964143321633983
2021-09-08 08:02:00+00:00,449.78,449.78,449.82,500,500,449.8,9.085320726453506e-08,0.0001920045272645332
2021-09-08 08:03:00+00:00,449.84,449.86,449.92,100,500,449.87,8.212247968614415e-08,0.00021554264544931812
2021-09-08 08:04:00+00:00,449.91,449.95,449.99,1000,100,449.98636363636365,1.127620551744627e-07,0.0003333456794696321
2021-09-08 08:05:00+00:00,450.16,450.1,450.15,1000,500,450.1333333333333,1.3521956323419918e-07,-0.000407286729857792
2021-09-08 08:06:00+00:00,450.0,449.92,449.96,1000,100,449.9563636363636,1.8464999135620297e-07,0.00011130054733854422
2021-09-08 08:07:00+00:00,450.05,450.0,450.02,2,500,450.00007968127494,1.0450924782654688e-07,-0.0002779547980603647
2021-09-08 08:08:00+00:00,449.89,449.87,449.9,100,500,449.875,6.954562301894706e-08,-0.0005297767898490013
2021-09-08 08:09:00+00:00,449.69,449.63,449.67,100,500,449.63666666666666,1.1302266663630143e-07,0.00033360268661364323
2021-09-08 08:10:00+00:00,449.75,449.78,449.82,100,500,449.7866666666667,4.156637185066755e-08,-0.0002776058012201599
2021-09-08 08:11:00+00:00,449.7,449.66,449.67,110,500,449.6618032786885,1.0852755356439585e-07,0.00012201033660863558
2021-09-08 08:12:00+00:00,449.71,449.71,449.75,100,500,449.71666666666664,3.089592101287225e-08,-0.00012128848803782954
2021-09-08 08:13:00+00:00,449.66,449.66,449.7,28,500,449.66212121212124,1.398397479228037e-07,0.00030056237511666417
2021-09-08 08:14:00+00:00,449.66,449.78,449.82,100,500,449.7866666666667,1.0401138009240111e-07,-0.0003004720645193304
2021-09-08 08:15:00+00:00,449.72,449.66,449.67,28,500,449.6605303030303,6.259589424712772e-09,2.0087602683238615e-05
