ts_recv,price,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,weighted_mid,rv_60s,ret_60s
2021-07-15 08:01:00+00:00,435.48,435.44,435.47,500,500,435.455,4.092355153168023e-08,-0.00025574086039581445
2021-07-15 08:02:00+00:00,435.31,435.31,435.34,500,500,435.325,8.060126619610652e-08,0.0002328359206311692
2021-07-15 08:03:00+00:00,435.39,435.43,435.46,500,500,435.445,6.143719810885392e-08,0.0004060631809257309
2021-07-15 08:04:00+00:00,435.64,435.6,435.64,600,500,435.6218181818182,7.230734080962145e-08,0.00034016160806693563
2021-07-15 08:05:00+00:00,435.74,435.75,435.79,500,500,435.77,5.001474954020308e-08,-0.00021278948235825546
2021-07-15 08:06:00+00:00,435.7,435.68,435.71,500,100,435.705,9.490704392881681e-08,0.00021283477135902729
2021-07-15 08:07:00+00:00,435.77,435.76,435.79,100,500,435.765,8.017036266794105e-08,0.00019505702549516002
2021-07-15 08:08:00+00:00,435.9,435.83,435.87,500,500,435.85,7.876825248424542e-08,-1.1471705039456381e-05
2021-07-15 08:09:00+00:00,435.82,435.83,435.87,500,500,435.85,4.7507731417022564e-08,-0.0001772920208162887
2021-07-15 08:10:00+00:00,435.8,435.75,435.79,500,500,435.77,5.8747210455985553e-08,0.00025781352784592926
2021-07-15 08:11:00+00:00,435.9,435.88,435.94,600,500,435.9127272727273,5.391526902912502e-08,0.0003210126499388899
2021-07-15 08:12:00+00:00,436.02,436.01,436.04,500,500,436.025,7.873147576732778e-08,5.733616191738733e-05
2021-07-15 08:13:00+00:00,436.01,436.01,436.04,1,500,436.0100598802395,9.475423147258957e-08,0.0002751977984176701
2021-07-15 08:14:00+00:00,436.19,436.14,436.18,100,100,436.16,5.9423113233554004e-08,-0.0002865855056514155
2021-07-15 08:15:00+00:00,436.12,436.04,436.07,100,500,436.045,7.130146318518591e-08,5.7333532089476336e-05
2021-07-15 08:16:00+00:00,436.05,436.05,436.09,500,500,436.07,5.777511274997117e-08,-0.0002675411440059561
2021-07-15 08:17:00+00:00,436.0,435.94,435.97,100,500,435.945,4.310489784773326e-08,0.00015709215470649518
2021-07-15 08:18:00+00:00,436.02,436.01,436.06,100,100,436.035,6.782084105726534e-08,0.0001788529727824173
2021-07-15 08:19:00+00:00,436.02,436.08,436.12,500,510,436.099801980198,3.0970186054922204e-08,-1.1011195547805386e-05
2021-07-15 08:20:00+00:00,436.11,436.08,436.12,500,500,436.1,8.190190943377663e-08,0.0002407732260172324
2021-07-15 08:21:00+00:00,436.11,436.2,436.23,1000,2,436.2299401197605,4.677535083015098e-08,6.865097097441542e-05
2021-07-15 08:22:00+00:00,436.11,436.2,436.23,1100,2,436.22994555353904,1.3615710459147409e-08,0.00013642884645559405
2021-07-15 08:23:00+00:00,436.25,436.26,436.29,600,11,436.2894599018003,3.276091811318205e-08,-1.0768073653411037e-05
2021-07-15 08:24:00+00:00,436.25,436.28,436.29,10,11,436.28476190476187,6.125368763153853e-08,1.1512735462737567e-05
2021-07-15 08:25:00+00:00,436.31,436.28,436.32,500,500,436.3,8.855661229415906e-08,0.00022966071807850597
2021-07-15 08:26:00+00:00,436.39,436.38,436.4,600,1,436.3999667221298,5.898963288597519e-08,0.00011453129135019502
2021-07-15 08:27:00+00:00,436.43,436.4,436.44,1100,1,436.4399636693915,9.835631793654164e-08,-0.00012980604021484154
2021-07-15 08:28:00+00:00,436.38,436.35,436.4,1000,501,436.38331112591607,5.649764155385486e-08,-8.77923718420881e-05
2021-07-15 08:29:00+00:00,436.38,436.34,436.37,100,500,436.345,7.48334773742659e-08,0.0001620604927621283
2021-07-15 08:30:00+00:00,436.4,436.43,436.46,500,100,436.455,1.3634873690740559e-07,-3.184143797130279e-05
2021-07-15 08:31:00+00:00,436.34,436.38,436.42,600,500,436.40181818181816,1.1831139401789801e-07,-0.00024313348772453391
2021-07-15 08:32:00+00:00,436.28,436.28,436.32,600,500,436.3018181818182,7.616466900265239e-08,-9.495525642833069e-05
2021-07-15 08:33:00+00:00,436.28,436.22,436.26,600,100,436.2542857142857,7.549153064054707e-08,6.31110534248247e-05
2021-07-15 08:34:00+00:00,436.26,436.26,436.3,600,500,436.2818181818182,6.357176188584809e-08,-9.571405416963774e-05
2021-07-15 08:35:00+00:00,436.26,436.24,436.27,1,500,436.2400598802395,8.054847969985989e-08,0.000252017478153288
2021-07-15 08:36:00+00:00,436.4,436.33,436.37,500,500,436.35,4.808162467594688e-08,-0.00018333906267908873
2021-07-15 08:37:00+00:00,436.3,436.25,436.3,1100,500,436.284375,3.487933566372367e-08,-6.871900410332366e-05
2021-07-15 08:38:00+00:00,436.25,436.24,436.25,1,500,436.24001996007985,2.811966652360504e-08,-7.686808315976457e-06
2021-07-15 08:39:00+00:00,436.21,436.23,436.27,100,500,436.2366666666667,5.804569991155223e-08,0.00010588398390121156
2021-07-15 08:40:00+00:00,436.21,436.23,436.27,100,500,436.2366666666667,8.07866423818563e-08,-0.00010587277367024583
2021-07-15 08:41:00+00:00,436.25,436.23,436.27,100,500,436.2366666666667,3.399223455220612e-08,-3.8068295712068156e-05
2021-07-15 08:42:00+00:00,436.25,436.22,436.25,1,500,436.22005988023955,4.4528918317009924e-08,0.00017179429983360528
2021-07-15 08:43:00+00:00,436.25,436.28,436.32,100,500,436.2866666666667,3.391751759866024e-08,0.0002024624012040288
2021-07-15 08:44:00+00:00,436.37,436.35,436.4,1000,500,436.3833333333333,9.763632271779428e-08,-6.874689684144286e-05
2021-07-15 08:45:00+00:00,436.37,436.32,436.37,1000,500,436.35333333333335,4.8731374869644037e-08,6.875162330222118e-05
2021-07-15 08:46:00+00:00,436.38,436.36,436.4,100,500,436.3666666666667,1.9510663030568635e-08,-0.00011457816140247878
2021-07-15 08:47:00+00:00,436.36,436.31,436.35,100,500,436.31666666666666,8.377914110536353e-08,0.0001413292589762527
2021-07-15 08:48:00+00:00,436.36,436.35,436.4,1000,500,436.3833333333333,5.610026932381928e-08,-0.00027989059714894626
2021-07-15 08:49:00+00:00,436.33,436.24,436.27,100,500,436.245,9.218826665812738e-08,-0.00012101890308602314
2021-07-15 08:50:00+00:00,436.28,436.22,436.25,1,500,436.22005988023955,4.8724931142395e-08,-0.00018353094596690323
2021-07-15 08:51:00+00:00,436.12,436.12,436.16,1100,100,436.1566666666667,7.818533735880885e-08,-8.994994550093338e-05
