ts_recv,price,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,weighted_mid,rv_60s,ret_60s
2025-03-13 08:01:00+00:00,555.43,555.3,555.42,1,100,555.3011881188118,4.088146527025448e-06,0.00029707248568655586
2025-03-13 08:02:00+00:00,555.48,555.55,555.65,200,200,555.6,3.742929906940242e-07,-9.836792082862367e-05
2025-03-13 08:03:00+00:00,555.55,555.53,555.6,1,300,555.5302325581396,3.531354206032201e-07,0.00035938944095370573
2025-03-13 08:04:00+00:00,555.84,555.69,555.8,200,200,555.745,5.473075659996116e-07,0.00027840438430182246
2025-03-13 08:05:00+00:00,555.92,555.85,555.98,200,200,555.915,4.891325456522731e-07,-0.0007994794648819026
2025-03-13 08:06:00+00:00,555.59,555.44,555.53,1,200,555.4404477611942,3.730348767041104e-07,3.061981876051334e-06
2025-03-13 08:07:00+00:00,555.44,555.4,555.47,300,200,555.442,3.2170997754367324e-07,-0.00039279793495672344
2025-03-13 08:08:00+00:00,555.2,555.21,555.3,200,200,555.255,3.556979583463717e-07,0.0009176656013833995
2025-03-13 08:09:00+00:00,555.68,555.62,555.74,700,200,555.7133333333334,3.2242941081203237e-07,0.00041715683239429424
2025-03-13 08:10:00+00:00,556.0,555.88,556.0,200,440,555.9175,4.653905083806756e-07,-0.0003180558231004049
2025-03-13 08:11:00+00:00,555.8,555.8,555.9,500,200,555.8714285714286,3.4991549484613177e-07,0.00044381404191651264
2025-03-13 08:12:00+00:00,556.11,555.98,556.1,200,500,556.0142857142857,5.794510714880619e-07,-7.193791757709178e-05
2025-03-13 08:13:00+00:00,556.01,555.98,556.07,200,200,556.025,3.307871807210916e-07,-0.0004962438347629883
2025-03-13 08:14:00+00:00,555.75,555.7,555.78,75,700,555.7077419354839,3.8779160249131516e-07,-0.00025928731160773655
2025-03-13 08:15:00+00:00,555.5,555.53,555.62,200,200,555.575,3.271096663931528e-07,2.0999265025523073e-05
2025-03-13 08:16:00+00:00,555.54,555.56,555.65,200,200,555.605,1.2080967617666655e-06,0.00036340822056835087
2025-03-13 08:17:00+00:00,555.78,555.77,555.87,500,200,555.8414285714285,4.6644646598581505e-07,-0.000951029682407567
2025-03-13 08:18:00+00:00,555.0,554.91,555.02,200,500,554.9414285714286,1.7633463646581376e-06,0.00026614158732440885
2025-03-13 08:19:00+00:00,555.21,555.2,555.25,2,200,555.200495049505,1.0327586944518795e-06,-0.0007110462811679152
2025-03-13 08:20:00+00:00,555.0,555.01,555.13,110,200,555.0525806451612,6.887584520846711e-07,0.00108491695173063
2025-03-13 08:21:00+00:00,555.58,555.58,555.67,200,200,555.625,1.9152756103214722e-07,-4.499518551492887e-05
2025-03-13 08:22:00+00:00,555.58,555.58,555.7,200,100,555.6600000000001,3.426310379503476e-07,-0.0003779765654527978
2025-03-13 08:23:00+00:00,555.43,555.32,555.43,700,700,555.375,3.912533345102485e-07,0.0005427429353388469
2025-03-13 08:24:00+00:00,555.75,555.65,555.71,200,200,555.68,3.846051882682599e-07,-0.0002545137630246552
2025-03-13 08:25:00+00:00,555.55,555.51,555.63,200,500,555.5442857142857,3.611639996753806e-07,0.0005940166324658325
2025-03-13 08:26:00+00:00,555.76,555.82,555.92,200,200,555.87,3.49459209310185e-07,-5.3969453289393066e-05
2025-03-13 08:27:00+00:00,555.94,555.79,555.88,200,500,555.8157142857143,2.661244598647979e-07,0.0001439263097293697
2025-03-13 08:28:00+00:00,556.02,555.87,555.97,200,200,555.92,1.6249960831439056e-07,0.00036875809469005816
2025-03-13 08:29:00+00:00,556.09,556.09,556.16,175,100,556.1345454545454,1.559890785354647e-07,0.0
2025-03-13 08:30:00+00:00,556.17,556.12,556.19,200,200,556.155,3.5302141727952953e-07,-0.00017339370002877885
2025-03-13 08:31:00+00:00,556.0,556.04,556.16,500,200,556.1257142857143,2.2836935167561638e-07,0.00010276964184763315
