ts_recv,price,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,weighted_mid,rv_60s,ret_60s
2020-10-22 08:01:00+00:00,341.84,341.84,341.86,500,500,341.85,9.769786229590382e-08,3.8794693394628155e-05
2020-10-22 08:02:00+00:00,341.84,341.81,341.84,500,590,341.82376146788994,1.463914428212731e-07,-4.919970692929265e-05
2020-10-22 08:03:00+00:00,341.84,341.83,341.86,500,500,341.845,7.19337556771653e-08,0.0001662234042554278
2020-10-22 08:04:00+00:00,341.86,341.87,341.91,500,600,341.8881818181818,3.834863706982018e-08,6.862607228241835e-05
2020-10-22 08:05:00+00:00,341.89,341.88,341.91,800,500,341.89846153846156,5.009191822183614e-08,-0.0001836004798716484
2020-10-22 08:06:00+00:00,341.88,341.81,341.84,634,500,341.8267724867725,1.0581253956183382e-07,-3.126887333715356e-05
2020-10-22 08:07:00+00:00,341.81,341.78,341.81,800,500,341.79846153846154,8.47367641440857e-08,-0.00026329262049284985
2020-10-22 08:08:00+00:00,341.8,341.73,341.76,500,500,341.745,3.122743229875355e-08,0.0004056838299746346
2020-10-22 08:09:00+00:00,341.76,341.86,341.89,500,600,341.87363636363636,3.7330329241743554e-08,-0.0002300158750840886
2020-10-22 08:10:00+00:00,341.76,341.76,341.8,500,300,341.785,3.10386157790411e-08,8.568210268067311e-05
2020-10-22 08:11:00+00:00,341.76,341.81,341.83,500,200,341.82428571428574,1.6033312732542616e-07,6.07891880344269e-06
2020-10-22 08:12:00+00:00,341.83,341.81,341.86,600,600,341.835,1.297056017134916e-07,-0.00036967200253179566
2020-10-22 08:13:00+00:00,341.69,341.69,341.71,500,500,341.7,6.715505166013586e-08,0.0002234815228669973
2020-10-22 08:14:00+00:00,341.78,341.76,341.79,600,500,341.7763636363636,8.136775341017066e-08,-3.989849822083613e-06
2020-10-22 08:15:00+00:00,341.74,341.75,341.79,500,500,341.77,5.412309925412317e-08,0.00029658002008248197
2020-10-22 08:16:00+00:00,341.74,341.86,341.89,600,500,341.87636363636364,8.488588580902403e-08,-0.0003111172566372389
2020-10-22 08:17:00+00:00,341.74,341.75,341.79,500,500,341.77,2.7214862371259184e-08,1.4629721742709378e-05
2020-10-22 08:18:00+00:00,341.74,341.77,341.81,300,500,341.785,6.770429392449279e-08,0.0004426584529595434
2020-10-22 08:19:00+00:00,341.9,341.91,341.94,600,505,341.9262895927602,2.92917678760735e-08,-0.00029224414570638846
2020-10-22 08:20:00+00:00,341.82,341.81,341.84,600,500,341.8263636363636,5.185789820770434e-08,9.840189995458104e-05
2020-10-22 08:21:00+00:00,341.83,341.83,341.89,500,500,341.86,4.513189249813845e-08,0.00019013631311071144
2020-10-22 08:22:00+00:00,341.91,341.91,341.96,500,605,341.9326244343892,1.0420898759861386e-07,0.0005649830172751447
2020-10-22 08:23:00+00:00,342.1,342.11,342.14,500,600,342.12363636363636,4.853514500015246e-08,-4.783036165068033e-05
2020-10-22 08:24:00+00:00,342.12,342.08,342.12,600,500,342.1018181818182,5.323570066022796e-08,6.776292012999896e-05
2020-10-22 08:25:00+00:00,342.12,342.11,342.14,500,500,342.125,8.370327027583624e-08,0.00041826685425294663
2020-10-22 08:26:00+00:00,342.25,342.23,342.27,600,500,342.2518181818182,8.005592858265975e-08,0.00010781154462669029
2020-10-22 08:27:00+00:00,342.31,342.31,342.34,500,500,342.325,9.906389360576149e-08,0.0002044959904179411
2020-10-22 08:28:00+00:00,342.41,342.36,342.39,500,500,342.375,1.1597122983347454e-07,0.0003355998250429426
2020-10-22 08:29:00+00:00,342.45,342.48,342.49,600,6,342.48990099009904,1.3557089004798004e-07,0.00046745614816123826
2020-10-22 08:30:00+00:00,342.67,342.63,342.67,600,500,342.65181818181816,1.7421649918609953e-07,-0.00010214504596517404
2020-10-22 08:31:00+00:00,342.72,342.61,342.65,100,500,342.6166666666667,7.877144704056236e-08,0.00018800042235711523
2020-10-22 08:32:00+00:00,342.64,342.63,342.68,500,20,342.67807692307696,7.209308160362741e-08,-0.00020102009794431552
2020-10-22 08:33:00+00:00,342.68,342.6,342.62,1000,900,342.61052631578946,9.401448168442227e-08,-0.00013288066855099423
2020-10-22 08:34:00+00:00,342.6,342.56,342.59,100,500,342.565,8.330717596052467e-08,-0.00010946827609370491
2020-10-22 08:35:00+00:00,342.58,342.5,342.54,1100,500,342.5275,3.3751461287747786e-08,-8.028552451988524e-05
2020-10-22 08:36:00+00:00,342.53,342.5,342.54,1000,500,342.52666666666664,5.053135837599895e-08,-6.812652068122205e-05
2020-10-22 08:37:00+00:00,342.53,342.45,342.49,1000,500,342.4766666666667,7.892103666620882e-08,-7.056441801400748e-05
2020-10-22 08:38:00+00:00,342.44,342.4,342.47,1800,600,342.4525,3.3896064526697675e-08,-0.0002117081931070075
2020-10-22 08:39:00+00:00,342.4,342.34,342.37,2000,500,342.364,2.9217148829939727e-08,5.8414627022607135e-05
2020-10-22 08:40:00+00:00,342.4,342.38,342.42,500,500,342.4,1.6215775962524806e-08,-0.0001518691588784371
2020-10-22 08:41:00+00:00,342.4,342.34,342.37,2000,600,342.3630769230769,1.4242972034347775e-08,-0.00011042541965666786
2020-10-22 08:42:00+00:00,342.34,342.31,342.32,10,500,342.3101960784314,1.0413412860952906e-08,-3.1222796844754264e-05
