epoch,train_loss,dev_loss
0,1.116782545880964,1.0976296476065408
10,0.988956687018392,0.9755806196781802
20,0.976464845560637,0.9639930033109206
30,0.9693060758319999,0.9571181137236346
40,0.9698649176494349,0.9576532748017
50,0.9671803663607493,0.9553668088923318
60,0.967606548834232,0.9556116173019917
70,0.9656858244701828,0.9540857742222928
80,0.9753520680379574,0.9632720242899481
90,0.9665515571333576,0.9548673933901709
100,0.9651753192899933,0.9534762594857743
110,0.9641149822859102,0.9526109581585784
120,0.9635134295175639,0.952022803868704
130,0.9632353813257002,0.9516969743379997
140,0.9678674535681077,0.9561349916533806
150,0.963273665517435,0.9519089787768705
160,0.9625449460548624,0.9511104394349221
170,0.9648688782758443,0.9536037507281746
180,0.9620111427196264,0.9506064898762879
190,0.9629740760278835,0.9516851824143818
200,0.9616197229005718,0.9502945934660647
210,0.9615818877685517,0.9503091261847757
220,0.9629408026899875,0.9517363306198396
230,0.961216030974713,0.9498857500275177
240,0.9609455109311892,0.9497360738926165
250,0.961748989284615,0.9506114324589646
260,0.9612726883241167,0.9500145251329709
270,0.9608441899250267,0.9497614857858774
280,0.9610938454849085,0.9499216661410312
290,0.9608881436434413,0.9498186465609184
300,0.960672503864191,0.9496589515106592
310,0.9602102888735453,0.949205722191858
320,0.9600753868808839,0.9491490381356253
330,0.9601025421572651,0.9491208976864994
340,0.9606656558146409,0.9498313419258764
350,0.9602144530814755,0.9493284072291494
360,0.9601068455076921,0.9493642443673357
370,0.9596861687024286,0.9489274189582217
380,0.9595376640643258,0.9488620029088903
390,0.960177252952644,0.9495692849268311
400,0.9595071558112312,0.9489315475308115
410,0.9600081155152629,0.9494337460196629
420,0.959556757367562,0.9490350082169836
430,0.9592288157279029,0.9487417783043423
440,0.9591468951297327,0.948788647783569
450,0.9590287647314194,0.9487348784100664
460,0.9592563879040643,0.9488333525454017
470,0.9590692541154626,0.9488562667747601
480,0.9589931019409428,0.9489365517099382
490,0.9588470245604162,0.9487226339213081
500,0.9587330324997819,0.9486782911395801
510,0.9588025369764013,0.9487858777308068
520,0.9585849997988733,0.948732017126693
530,0.9586290705356411,0.9487074083806959
540,0.9604442663863472,0.9501757036412645
550,0.9594173203997991,0.948893184833758
560,0.9589871254349666,0.9487055979657744
570,0.9587031338208856,0.9485964148712734
580,0.9589020928183962,0.9488808137107281
590,0.9585413507637911,0.9485233881222335
600,0.9584852707849222,0.9485821504512522
610,0.9583787486179297,0.9485138426766409
620,0.9584048281209784,0.9485975443739934
630,0.9582533464544918,0.9485022854850776
640,0.9584612367024946,0.9486585810367595
650,0.958529401391668,0.9488191594498674
660,0.9584937746776194,0.9487368623688048
670,0.9580664194423807,0.9484022838929648
680,0.9582523461950508,0.9486902382578649
690,0.9591007406753541,0.9496568036471961
700,0.9581966466516696,0.9486004714557861
710,0.9580178049237887,0.948562147463264
720,0.9579294838829668,0.9485515277360048
730,0.9579389574173656,0.9486122392131013
740,0.9577826070404934,0.9484914738604769
750,0.9579300563139785,0.9484838458644409
760,0.9578563780701693,0.9485559930511747
770,0.9580243838062303,0.9487828009465675
780,0.9576706791863422,0.9484707445267425
790,0.9576963188810542,0.948534930369878
800,0.9576047485406093,0.9484998548254785
