epoch,train_loss,dev_loss
0,1.4643525257258303,0.9118385276551366
10,1.35872224097718,1.0271614655225765
20,1.284585632515249,1.0091159408339025
30,0.9042315902530063,0.779648003911922
40,0.7115805595965929,0.640907688196024
50,0.5876070852310742,0.5684471438885165
60,0.5583676829546327,0.5707769757512619
70,0.53820811316922,0.5817536608023147
80,0.5289008169596104,0.5811844915870169
90,0.519283924127427,0.5642863656657106
100,0.5054326160501986,0.5477953035757495
110,0.4842314879852146,0.5541964977178614
120,0.47323567901932057,0.5480807275487943
130,0.46465933010241206,0.5420460219517724
140,0.45832601694999525,0.5305308068941244
150,0.4529827904556803,0.53423394659005
160,0.4510129604825047,0.5284132378444744
170,0.4436894661308021,0.5208264834631343
180,0.44317706405782786,0.5172345038153486
190,0.4372156612510213,0.5213224833878763
200,0.42876412871326336,0.523700900861644
210,0.4173574468621549,0.5357520133486122
220,0.41243040176936674,0.535669503309475
230,0.4031704035195361,0.522492978164964
240,0.40315299487782813,0.5272969687912125
250,0.39493628105041795,0.5320161454775546
260,0.3914943804565282,0.53013972452254
270,0.37889757185578815,0.5404929070623378
280,0.38320426233426585,0.5402131901468564
290,0.37472620545009927,0.5465006735904334
300,0.3659883080663809,0.5620079134419307
310,0.3619828991335621,0.5541673206484203
320,0.3585102373709799,0.5530590137230628
330,0.3674876955846315,0.5560570433276014
340,0.42685151110177005,0.5364012437923442
350,0.3883450264865744,0.5565330648212194
360,0.3725743892292788,0.5508902902383187
370,0.3567043400242352,0.5701466207081725
380,0.36587325704059226,0.5577989305023953
390,0.37024158068965685,0.5393182273516204
400,0.36271224555048154,0.5696819082451957
