epoch,train_loss,dev_loss
0,1.1637467272104414,1.1499558576176698
10,0.970812155017694,0.9580520150180651
20,0.9640195219651289,0.9518293967603706
30,0.961514928835402,0.949773501240533
40,0.9606801425197328,0.9492585677144421
50,0.9588398910498175,0.947958218940074
60,0.9581752894589842,0.947680225410115
70,0.9573277830901357,0.9470207820815205
80,0.956015729275466,0.9460355810508548
90,0.9559232089425896,0.9462007862425899
100,0.9548910795780956,0.9454528161671192
110,0.9544031210430872,0.9456074511049025
120,0.9524209528364951,0.9453348323906997
130,0.9516903562913005,0.9456076517998858
140,0.9516723348260319,0.9459356287556784
150,0.9480575015416021,0.9465972799880271
160,0.9489761353371701,0.9509888522402079
170,0.9439054129368861,0.9528438750822631
180,0.9397873219561826,0.955693003202798
190,0.9343437428495732,0.9628693679407213
200,0.931956801942074,0.9681467431711652
210,0.9231428565370613,0.9833756489740573
220,0.9236873127514972,0.9759040714328648
230,0.9168080417661605,1.0041479365123485
