epoch,train_loss,dev_loss
0,1.183329135325621,1.1587662151425897
10,1.016604366064008,1.0044849487730698
20,0.9981765523270625,0.9855423922148158
30,0.9840172911986128,0.9710239511625276
40,0.978214727870805,0.9655700495090147
50,0.9744347760193478,0.9619364957607296
60,0.9729455911872977,0.9607671289729176
70,0.9748592528317089,0.9623282997039015
80,0.9702040025677771,0.9582171685326427
90,0.9679998393875208,0.9558144340764397
100,0.967265527750043,0.9551504894328059
110,0.9725743680703564,0.9602633477483153
120,0.9667335444731701,0.9548771295685035
130,0.9666129148826728,0.9544829577807366
140,0.9663779390458125,0.9545533208105327
150,0.9653603904281405,0.9534171002475101
160,0.965192847756364,0.9532571020175261
170,0.9649901584332385,0.9530698862779826
180,0.9649167081829035,0.9530170157470254
190,0.9650013193365587,0.9531331478487814
200,0.9645482690024785,0.9526558601757977
210,0.9646013476257885,0.9527834303350868
220,0.9646865789986959,0.9528531630231623
230,0.9644381312415512,0.9526184552736641
240,0.9641731629180271,0.9523538203634394
250,0.9644366355114277,0.9526089189566724
260,0.9641929845105832,0.9524128159732256
270,0.9641540073442604,0.9524071552690937
280,0.9638785906336544,0.9521176005957726
290,0.9638719087007991,0.9521415113244411
300,0.9637935041020483,0.9520493105851305
310,0.9636720509422178,0.951925368548822
320,0.9635921593373243,0.9518412336617759
330,0.9636659025779627,0.9519296933060079
340,0.9637014267445102,0.9519549143751088
350,0.9634413893247217,0.9516922185606413
360,0.9635874150591253,0.9518228297541709
370,0.9634823006927915,0.951736172054066
380,0.9632972458966902,0.9515531884087827
390,0.9633101610022134,0.9515396905469565
400,0.9632850537418701,0.9515041247850957
