epoch,train_loss,dev_loss
0,1.0621280083894549,1.046552070810231
10,0.9793899854247072,0.9663070741571721
20,0.9767467004550331,0.9649029707404385
30,0.9694634265696763,0.957721744071941
40,0.9674527515614805,0.9558050624246502
50,0.9661636306442382,0.9543984388832383
60,0.9670722624004416,0.9552548196142391
70,0.9648421920972734,0.9534530054225732
80,0.9643192222352689,0.9529482815019251
90,0.9646330420893199,0.9534265199456199
100,0.9666429772897176,0.9550664554326972
110,0.9638694211910844,0.9524226896478041
120,0.9631519746575122,0.9519435540872867
130,0.9628085953561184,0.9517087972971384
140,0.9632776717129574,0.9521550562362688
150,0.961967731937764,0.9508170028973725
160,0.9617214864303913,0.9505679462186377
170,0.961513462640815,0.9503542060363087
180,0.9613631282072768,0.9502271285846163
190,0.9611404247380982,0.9500184679168627
200,0.9613984290539104,0.950271130284332
210,0.9611131696394568,0.9500585667527546
220,0.9608493739317789,0.9498033528387684
230,0.9605120915069622,0.9494688337283799
240,0.9606310593009398,0.949760455790929
250,0.9603375641686291,0.9493983597357025
260,0.9616933428104865,0.9509539484380192
270,0.9600295603599502,0.9491473054703727
280,0.9602155563751543,0.9494614721232122
290,0.9598033150061992,0.9489694814480312
300,0.9595195835203625,0.9488917387210873
310,0.9593399097532446,0.9486215804357379
320,0.9591104236441758,0.9485109625173359
330,0.9595647465746457,0.9490064994386941
340,0.9588073172974376,0.9482647284256395
350,0.9586827701135079,0.9482094452584345
360,0.9589908226355103,0.9486022896035756
370,0.9586784236761973,0.9479952076020428
380,0.9593874646384807,0.9489534114962822
390,0.9593399320301248,0.9488185739180467
400,0.9585088351553072,0.9481120037781167
