epoch,train_loss,dev_loss
0,1.999638620313714,1.9855228319742104
10,1.1020685351460637,1.083801614173575
20,1.025827758266102,1.010968377420542
30,1.0044040299428791,0.9905938402125423
40,0.9983356833238892,0.9846559008158167
50,0.9940195077402608,0.9806417246540194
60,0.9903412931614296,0.9769804090393703
70,0.9872713346968642,0.973952608060411
80,0.9845762980116703,0.9712979692487123
90,0.9823450202691821,0.969116552435961
100,0.9803628416310661,0.9671881626280167
110,0.9786079996373032,0.9654898840941334
120,0.9770352651076342,0.9639486374670126
130,0.9756449985547634,0.9625871052502268
140,0.9748031407925231,0.961911222859757
150,0.9735629371354996,0.9606895662157299
160,0.9729722294523071,0.9600900938290745
170,0.9724808368551677,0.9596500304736321
180,0.972027685315201,0.9592291012291323
190,0.9715004612237694,0.9587307073949538
200,0.9710112801738285,0.9582956710109667
210,0.9704428138283204,0.957769671924458
220,0.9700431376091094,0.9574642648641327
230,0.9694393800104607,0.9568039191891977
240,0.9691391047359988,0.9566118437741478
250,0.96877257035655,0.956231735142956
260,0.9684912510252778,0.9560151848768719
270,0.9683335245152808,0.9559176023684393
280,0.9680091720454311,0.9556101736674472
290,0.967642392902682,0.9552042036875372
300,0.9673993676881254,0.9550145026624157
310,0.967244246814132,0.9548689868018079
320,0.9671956496025005,0.9548272411534189
330,0.967045966211636,0.9546716203614309
340,0.9669328294421397,0.9545853270296129
350,0.9668274936857306,0.9544837403273698
360,0.966692693868131,0.9543477372955008
370,0.9665731144562245,0.9542306513788545
380,0.9665100475068026,0.9541798776425744
390,0.9664424512362835,0.9541401576276196
400,0.966290061925768,0.9539740347284541
