epoch,train_loss,dev_loss
0,1.25232038551086,1.239801641911462
10,0.9703387062018222,0.9581189752082374
20,0.9637338984761274,0.9516601722995476
30,0.961837559472165,0.9500983139222321
40,0.9608033600367712,0.9493537247793078
50,0.9599889378938797,0.9486689746959358
60,0.9592700018096165,0.9479882305395555
70,0.9583466433462993,0.9471596741075416
80,0.9573544065017647,0.9462550561077074
90,0.9571074143324093,0.9464290152872165
100,0.955843277635327,0.9459084497592408
110,0.9548404313013928,0.9453127297321543
120,0.9535070693230605,0.9458166926655432
130,0.9544200134066758,0.9474927910482127
140,0.950951200956261,0.9471438776101531
150,0.9492235389659746,0.9478276746678194
160,0.9476988424971917,0.9500588177575465
170,0.9442718965722462,0.9522977149426155
180,0.941014684659162,0.9558602404612682
190,0.9368495715643701,0.9619440050424035
200,0.9315720244009679,0.9686945867402328
210,0.927124614770057,0.9804254468654923
220,0.9202037427727301,0.9965192077535993
