epoch,train_loss,dev_loss
0,1.374344448415539,1.3775796770536972
10,1.2469278931935415,1.2639349127842234
20,1.1566823870492913,1.173405846228252
30,1.1216699775706378,1.141899145751909
40,1.1035504427430414,1.1235657465137598
50,1.0918794635877496,1.113666428737943
60,1.0886234003823774,1.1105129370260958
70,1.0863602125207386,1.1087161737811424
80,1.0855367215538436,1.1082368826041884
90,1.0841554933707875,1.106819132513869
100,1.0834228904375787,1.106078316234721
110,1.0822706262742254,1.1050016297005627
120,1.0815392891230458,1.1043200426964963
130,1.0808809196148832,1.103729030971321
140,1.0803638201146166,1.103293142548592
150,1.0797563170364093,1.102753095047523
160,1.0796206508374246,1.102602487938556
170,1.0788443498706677,1.1019249597971126
180,1.0787822718855606,1.10193057321326
190,1.0796712502253478,1.1027914218959558
200,1.0781185690847968,1.1015329020448839
210,1.0781543180438269,1.1014271414383805
220,1.077617714580977,1.1010073061423007
230,1.0772994232273758,1.1007298733230249
240,1.0770940406419174,1.100577905329653
250,1.0769661530946042,1.1005083220794296
260,1.0768138409126526,1.1003974540074086
270,1.0766459800315433,1.100271583341307
280,1.0765221506985287,1.1001778015750547
290,1.0763317064258378,1.10003505359117
300,1.0762169126576002,1.099968971693843
310,1.0760856568540873,1.0998811476578094
320,1.0759465092058556,1.0997798439695452
330,1.075800129204422,1.099700648763707
340,1.0756654110225123,1.0996097039000206
350,1.0754993313458168,1.0995236544903035
360,1.0754058406102163,1.0994735042968313
370,1.0752816960116125,1.0994100920085434
380,1.0751841623467913,1.0993456535708168
390,1.0750014459886719,1.0991973287049377
400,1.074860987428004,1.0991232053212097
