epoch,train_loss,dev_loss
0,1.055998877689635,1.040641239816596
10,1.018487179232546,1.0060927387742435
20,0.9801724994636946,0.9682214919584127
30,0.9747768084762549,0.9629048300105698
40,0.9677828092025311,0.955905169392294
50,0.9649115584012294,0.9534047724325878
60,0.9675101353196586,0.956208538897125
70,0.9631873174305289,0.9519872682511595
80,0.9620152730131505,0.9508268241954458
90,0.9611742491869353,0.9501609282256721
100,0.9637234563260377,0.9528801033419545
110,0.9607213628208238,0.9500003432627159
120,0.9601408120197562,0.9494325785163664
130,0.9601180194026674,0.9494242847835809
140,0.9602802069529218,0.9497032197545523
150,0.9599266648355859,0.9493426867758985
160,0.959730881285206,0.9492150753645953
170,0.9594143969363639,0.9489889150050574
180,0.9585187781265874,0.948035465602055
190,0.9587423191558819,0.9482599737972116
200,0.9580347229917139,0.9476551551144564
210,0.9578701823943777,0.9474675985753432
220,0.9583745504636391,0.9479951754746199
230,0.957479977660646,0.9472313130859948
240,0.9578017288010098,0.9475638476432037
250,0.9570661195595966,0.9468230217389683
260,0.9580110686977484,0.9479578814347788
270,0.9565577753886696,0.9465458322179713
280,0.9574397082800111,0.9475541873863073
290,0.9560832853158409,0.946463337563467
300,0.9587085457490414,0.9491159549417535
310,0.9557768708971963,0.9467620414416895
320,0.9557742960533191,0.9468757768374927
330,0.9552493879466997,0.9467017984918414
340,0.9557651952749691,0.9468321886577942
350,0.9551236970949393,0.9468781148928613
360,0.9549594260290618,0.9471116645895605
370,0.9548567582249462,0.94744134236039
380,0.954197424481797,0.9470991371619161
390,0.9541599503026629,0.9474612257148036
400,0.9537842418258616,0.9478767736294407
410,0.9538686139909748,0.9478788784383924
420,0.9532528451516027,0.9483121749247968
430,0.9532895952328183,0.9481545388611224
440,0.9531916797724929,0.9490688146995854
450,0.9532254047133156,0.9493127439170017
460,0.9526156194663216,0.9498226733224657
470,0.9522815124828987,0.9503213805269812
480,0.9553414214451871,0.9494719015200371
490,0.9533946348552276,0.9484371248750888
500,0.9526196313323178,0.9495110664363242
510,0.9523051830765351,0.9501474257754393
520,0.9519391952352009,0.9506772780193867
530,0.9518261422432294,0.9514768999712012
540,0.9524175432287733,0.951492402307446
550,0.9514944451834746,0.9515871757198754
560,0.9516520039044867,0.9527587469332756
570,0.9512077008511279,0.9531014274565714
580,0.9508984090530928,0.9537373860709704
590,0.9512721372971841,0.954067847241369
600,0.9505267608554925,0.9542479683235572
610,0.9504956653276758,0.9551877695631921
620,0.9504202457711937,0.9550460746151455
630,0.9500160282591334,0.956132248416059
640,0.9500057396711135,0.9569673501706376
650,0.9497195467427039,0.9575324243460384
660,0.9497394043672901,0.9578803858597781
670,0.9494213872640717,0.9585046867884018
680,0.9492686658390993,0.9589162428299437
690,0.9492290530367901,0.9592876880301296
700,0.949150711095539,0.9598628017089381
710,0.9491957350138619,0.9602657001421451
720,0.948830842372201,0.9609763525029981
730,0.9488051703637588,0.9613484639286201
740,0.9489599041013991,0.9619221853955386
750,0.9490369548553145,0.9615872537503181
760,0.9486705342103372,0.962274849478785
770,0.9484350891592879,0.963157427393015
780,0.9485350996570546,0.963108790578112
790,0.9483899181401871,0.9635710921829095
800,0.9482856617314399,0.9635965295308327
