epoch,train_loss,dev_loss
0,1.1957797152908785,1.1700134468874783
10,0.9828722976141717,0.969589104337482
20,0.9732832947426263,0.9609995137036388
30,0.9707897013595466,0.9589470088589369
40,0.9688586562888926,0.9571011769900003
50,0.9672485927623974,0.9555563746338125
60,0.967320579399671,0.9556341861573994
70,0.9666191648740454,0.9551088063258849
80,0.9648115828446163,0.9535202319679285
90,0.9640183508136754,0.952905512186512
100,0.9638557459425016,0.9528220019320386
110,0.9634690994105254,0.9525630618910715
120,0.9641944033601462,0.953155219124126
130,0.9627791269296367,0.9523825756626789
140,0.9612184791784172,0.9510772763619454
150,0.9614511290476885,0.9515451898860052
160,0.9604868286686278,0.9513270209970124
170,0.9617815601486079,0.9525260820544484
180,0.9604714181488224,0.9525420634858064
190,0.9595502533201269,0.9514834985756415
200,0.9579185717069977,0.9511900145047189
210,0.9590698384722505,0.953221103244131
220,0.9580112187016518,0.9525980732191943
230,0.9591243097121096,0.952425417439119
240,0.9556854617228729,0.9518727232314165
250,0.956688209874884,0.9529945389951484
