epoch,train_loss,dev_loss
0,1.181690710137237,1.1683722766195352
10,0.975402124743896,0.9608016294373424
20,0.9666356377133352,0.9535613206743939
30,0.9645944039500866,0.9521400447104894
40,0.9629925091171926,0.9508431390424275
50,0.9618118162580913,0.9498667423031963
60,0.9610002475120234,0.9493284141617151
70,0.9596119526386271,0.9480745650883209
80,0.9596234217673996,0.9482145126248595
90,0.9597785837425473,0.9486583581196292
100,0.9598225315892425,0.9490701233694712
110,0.9567866983015267,0.9465166849580934
120,0.9558467314715259,0.9461741760357227
130,0.9559791905405508,0.9468116782008694
140,0.9551689248226088,0.9465068256560729
150,0.9538502635521966,0.9463536416358754
160,0.9538114571386733,0.9466070465634108
170,0.9519027421490229,0.9466880876902414
180,0.9525283270182335,0.9484794416726153
190,0.950089463100096,0.9473790715558339
200,0.9486970018891254,0.9487787721530051
210,0.9483162125901733,0.9494098965945891
220,0.9465532886808797,0.9509294319954975
230,0.9455066098088977,0.9517894667766841
