epoch,train_loss,dev_loss
0,1.167676048547898,1.1425856507396326
10,1.0352720318380442,1.0168805354518542
20,1.0126938432561996,0.9952968748416624
30,1.0017898473323195,0.9850548376328738
40,0.997901368030163,0.9821939507611603
50,1.010554170993729,0.9951725513852153
60,0.99786154318384,0.9833952300003901
70,0.9923617251484093,0.9787475912574795
80,1.0053685458475599,0.9912759565559482
90,0.9930221928729829,0.9790800420483994
100,0.9898771819425478,0.9763750445362318
110,0.9891921391822063,0.9757691941122558
120,0.9891361682372203,0.9761378223669767
130,0.9902236727663755,0.9775326502844995
140,0.9928491766530306,0.978781859137187
150,0.9896557615535914,0.9758832046741944
160,0.9887491632832693,0.9752084672421258
170,0.9882631320622317,0.9750180697738133
180,0.9878404087157435,0.9747629493605245
190,0.9876068521069019,0.9746855539782303
200,0.987405771741323,0.9745934547834616
210,0.9873131597134227,0.9745743945511807
220,0.9871175362053466,0.974488485193683
230,0.986924751708084,0.9743786230451582
240,0.9868078121743397,0.9743314957133263
250,0.9866288608744852,0.9741281734535328
260,0.9865638397281733,0.974271372596297
270,0.9863183771477567,0.9740077964715946
280,0.9861713281265359,0.9739671276652985
290,0.9868889262926359,0.9746638627084951
300,0.9858226388255599,0.9736734745691761
310,0.9856742405884625,0.9737057389164574
320,0.9855927099657932,0.9736145556094986
330,0.9854948513486491,0.9735623289482223
340,0.9854402662609919,0.9736145760857821
350,0.9852934307378035,0.9734786199730657
360,0.9852516550261433,0.9734802845590481
370,0.9851441947779189,0.9734851532051643
380,0.9850773565787654,0.9734082026139499
390,0.9849760621804021,0.9733646148150128
400,0.9848702727624048,0.973249156326961
